clone_id,clone_size,clone_start_time,clone_end_time,clone_time_span,initial_cell_state,terminal_fate_entropy,terminal_lineage_entropy,clone_branch_count,clone_multilineage_score,clone_fate_diversification_index,clone_success_failure_split,clone_state_transition_entropy,early_to_late_fate_dispersion,terminal_sampling_depth,event_time_used,pre_event_cells,branch_window_condensation_exposure,global_centroid_condensation_exposure,same_lineage_centroid_condensation_exposure,alignment_exposure,fate_entropy_exposure,density_exposure,post_event_divergence_exposure,teacher_velocity_bias_exposure,two_phase_condensation_plus_entropy,two_phase_condensation_plus_divergence,uncertainty_plus_teacher_bias,local_alignment_exposure
1967,2,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-0.9066107641810665,-2.417614448658311,-2.2365102536965527,0.480612507487845,0.8953701853752136,1.1676983529157052,3.0223132465102065,0.4784331421066215,0.591,0.7605,0.657,0.96122501497569
1969,2,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-0.8515142996757905,-2.0252199895687135,-1.0102061091779118,0.45995933263241406,0.9015986621379852,1.2088228583570602,2.526986658734477,0.45094562254533543,0.5409999999999999,0.61,0.642,0.9199186652648281
1984,2,2.5,5.0,2.5,MPP/GMP,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-0.9630538388212041,-2.5498145718223104,-2.044560856011372,0.4859715199867273,0.8832342028617859,1.106408245395155,2.5992409723909637,0.34345128409654324,0.5425,0.5595,0.5315,0.9719430399734545
1997,2,2.5,2.5,0.0,Lym,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.2605265828324015,-3.4125221859593236,-1.2605265828324015,0.9495670196257322,0.6282942593097687,0.9641479113272613,2.533408305634177,0.03993879574719878,0.22799999999999998,0.35850000000000004,0.23199999999999998,0.9495670196257322
2005,2,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-0.8308993174545214,-2.7323484465171433,-0.8537079519707695,0.4768304815434118,0.91550612449646,1.182591164616569,3.2055033977805047,0.42549099678866337,0.683,0.618,0.6475,0.9536609630868236
2048,2,2.5,5.0,2.5,Unk_2,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-1.423472215442091,-3.6653709189853885,-1.7028440414703105,0.4823039643065866,0.8200577795505524,0.929617695855903,4.213714238008328,0.4704538356595228,0.423,0.8195,0.536,0.9646079286131732
2059,3,5.0,5.0,0.0,Ccr7_DC,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.9182958340516042,1.0,3,2.5,3,-1.9753417076180078,-4.089978158568829,-2.1753137512299197,0.0,1.0,0.6348457079373434,4.089978158568829,0.0,0.50025,0.5228333333333334,0.5425,0.0
2071,3,2.5,5.0,2.5,Ery/Meg,0.0,0.0,1,1,0.0,,0.9182958340516042,1.0,1,2.5,2,-1.9933074671922015,-3.796457315689413,-1.9933074671922015,0.5596036594433773,0.47339311242103577,1.1053556390215213,3.8275478654064883,0.08332307221327623,0.04175,0.4365,0.18925,0.5596036594433773
2074,2,2.5,5.0,2.5,Unk_2,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-0.9759136171838516,-2.7171327884870786,-1.4393125986166528,0.49097787123489245,0.8493666052818298,1.2934343301887055,3.3513227859358024,0.42660694471887384,0.5935,0.9295,0.526,0.9819557424697849
2095,2,2.5,2.5,0.0,Neutro,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-0.9676692243471592,-3.1137296550146214,-1.2739039760166817,0.9690619291650349,0.6362418234348297,0.8686272882190549,3.854541939293844,0.9132851518318184,0.34325,0.6597500000000001,0.5215000000000001,0.9690619291650349
2103,2,2.5,2.5,0.0,Neutro,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.7796636734064208,-6.063616929091339,-3.401860620484708,0.5261914668598058,0.3547079712152481,0.6228094795573753,6.9702326242382995,0.520049429545111,0.0545,0.5455,0.363,0.5261914668598058
2109,2,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-1.2051628439736422,-2.4481905433931472,-1.6887287090905447,0.48322715674400774,0.8839457929134369,1.091140650672803,2.6411908715176535,0.2972229799706615,0.5825,0.556,0.5175,0.9664543134880155
2122,2,2.5,5.0,2.5,Ery/Meg,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-1.0211485961450535,-2.5672676575355755,-1.6911794168274417,0.47601149704102297,0.7983929216861725,0.9841468198085908,2.280247463440817,-0.00975750223833178,0.364,0.5145,0.091,0.9520229940820459
2132,2,5.0,5.0,0.0,Unk_3,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.0944677005398975,-3.844168042565248,-1.839220536438597,0.0,1.0,0.9094773163602743,3.844168042565248,0.0,0.6052500000000001,0.60675,0.5425,0.0
2217,2,2.5,2.5,0.0,Baso/Eos,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-0.9757014998027638,-2.8315476667185004,-1.2625172994080167,0.9619614060806966,0.5456326007843018,1.0878359736864627,3.1538185323475068,0.2168848668332369,0.33049999999999996,0.60425,0.22649999999999998,0.9619614060806966
2330,2,5.0,5.0,0.0,Unk_3,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.6261095122426132,-4.6801487188663735,-2.982528266318276,0.0,1.0,0.6017827091638787,4.6801487188663735,0.0,0.44499999999999995,0.5215,0.5425,0.0
2368,2,2.5,2.5,0.0,MPP/GMP,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-0.6629192548264292,-1.3497372420973615,-0.934238433333519,0.9600226866123307,0.8238717317581177,1.5143365750241382,2.4523236218283624,0.8923665482397352,0.6457499999999999,0.619,0.6585,0.9600226866123307
2409,3,2.5,5.0,2.5,Baso/Eos,0.0,0.0,1,1,0.0,,0.9182958340516042,1.0,1,2.5,2,-1.3875456223159919,-2.4801263809951806,-1.4781388557534854,0.8557155857668399,0.6443367600440979,0.7992124017359514,2.3273731411301606,0.2272794301141124,0.20025,0.2755,0.39849999999999997,0.8557155857668399
2417,2,2.5,2.5,0.0,Ery/Meg,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-0.8520001420106568,-2.3850871699177327,-3.4528067172965233,0.9563054175749037,0.7422772347927094,1.1739256543654673,3.5114227553269783,0.8997539310610057,0.47925,0.64775,0.58975,0.9563054175749037
2462,4,2.5,5.0,2.5,Ery/Meg,0.0,0.0,1,1,0.0,,0.8112781244562475,1.0,3,2.5,4,-1.55423497536319,-3.306467579761055,-2.321493291868887,0.22987105971322563,0.9461275488138199,0.8182206501634273,3.5493131620813196,0.20800154732640022,0.5285,0.569,0.5865,0.9194842388529025
2465,2,2.5,5.0,2.5,Baso/Eos,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-0.6997263756207093,-2.6666127016261365,-0.782552372779674,0.4673218239724839,0.7763223052024841,1.318085817223024,2.5629286122106456,-0.13388876152948853,0.5305,0.7545,0.0475,0.9346436479449678
2505,2,2.5,5.0,2.5,Unk_2,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-0.8756250329684534,-1.768133431128673,-2.121469788551841,0.47925921646471814,0.935387909412384,1.3483388777216632,2.194960599113915,0.4565627570047903,0.7075,0.515,0.7035,0.9585184329294363
2527,2,2.5,5.0,2.5,Lym,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-0.9524387113885943,-3.216280048083193,-1.1314313879657218,0.4782824380317734,0.7995479106903076,0.9348618824246926,2.7903438431916747,-0.07979306465663835,0.3675,0.535,0.071,0.9565648760635468
2529,2,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2.5,2,-1.307545440686268,-2.3210107671339952,-1.8333645284433064,0.45954902141178544,0.9068152904510498,1.0031895932134112,2.8415144411450592,0.4342718666790528,0.6385,0.657,0.636,0.9190980428235709
2664,3,5.0,5.0,0.0,Ery/Meg,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.9182958340516042,1.0,3,2.5,3,-2.3179608536899745,-4.612482307879191,-3.419998117100059,0.0,1.0,0.5068015978156258,4.612482307879191,0.0,0.40625,0.4711666666666667,0.5425,0.0
3031,2,5.0,5.0,0.0,Unk_1,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-0.7730578290305223,-1.3599199046513353,-1.4583550340120934,0.0,1.0,1.2996611709447152,1.3599199046513353,0.0,0.7597499999999999,0.40775000000000006,0.5425,0.0
3078,2,5.0,5.0,0.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.7278998953926024,-2.736361932760766,-2.1022492527635244,0.0,1.0,0.6647157746165668,2.736361932760766,0.0,0.42974999999999997,0.2895,0.5425,0.0
3227,2,5.0,5.0,0.0,Lym,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-1.0518741564744791,-2.327875326332638,-1.489585599323721,0.0,1.0,0.9617870526752774,2.327875326332638,0.0,0.61125,0.382,0.5425,0.0
3301,2,5.0,5.0,0.0,Unk_1,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-1.0588524312161085,-2.7254938051567654,-2.0624816333082276,0.0,1.0,0.9162501501990759,2.7254938051567654,0.0,0.6087499999999999,0.45849999999999996,0.5425,0.0
3340,2,5.0,5.0,0.0,MPP,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-0.8722660775749198,-2.4429485218606013,-1.0522070179097587,0.0,1.0,1.107956206295498,2.4429485218606013,0.0,0.7055,0.5002500000000001,0.5425,0.0
3383,2,5.0,5.0,0.0,MPP,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-1.0214033658568078,-1.4590908534822442,-1.4369371657003702,0.0,1.0,1.0790308559113364,1.4590908534822442,0.0,0.631,0.28475,0.5425,0.0
3767,3,5.0,5.0,0.0,pDC,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.9182958340516042,1.0,3,2.5,3,-1.0779731195678757,-2.364158133745819,-1.0739058318961068,0.0,1.0,1.0005167182833181,2.364158133745819,0.0,0.6020833333333333,0.41150000000000003,0.5425,0.0
3768,2,5.0,5.0,0.0,Baso/Eos,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-1.1496291500574531,-2.4070438768625806,-1.5234379257294703,0.0,1.0,0.9089809270295641,2.4070438768625806,0.0,0.5742499999999999,0.35975,0.5425,0.0
3861,3,5.0,5.0,0.0,Baso/Eos,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.9182958340516042,1.0,3,2.5,3,-1.4863936084006648,-3.3708055877666148,-1.9290710070480228,0.0,1.0,0.7129081431543415,3.3708055877666148,0.0,0.47208333333333324,0.43783333333333335,0.5425,0.0
3873,4,5.0,5.0,0.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,4,2.5,4,-1.2720649885652018,-2.8098873939183036,-1.5430114009634563,0.0,1.0,0.8788772112853362,2.8098873939183036,0.0,0.560375,0.431375,0.5425,0.0
3998,2,5.0,5.0,0.0,Neutro,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.4428515774632373,-5.41945129095933,-4.903508210051303,0.0,1.0,0.7006715525378917,5.41945129095933,0.0,0.47724999999999995,0.5665,0.5425,0.0
4079,2,5.0,5.0,0.0,Baso/Eos,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-1.0399134548327158,-2.7710703458953434,-1.9564847584038225,0.0,1.0,0.9452979395014203,2.7710703458953434,0.0,0.6224999999999999,0.49175,0.5425,0.0
4123,2,5.0,5.0,0.0,MEP,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.0548410043550942,-2.6382562432827035,-1.5023950231813221,0.0,1.0,0.9366887321536135,2.6382562432827035,0.0,0.616,0.457,0.5425,0.0
4191,2,5.0,5.0,0.0,Lym,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-0.9973439413677967,-2.3154169237506332,-1.627214085103072,0.0,1.0,0.9835277105330547,2.3154169237506332,0.0,0.6427499999999999,0.41475,0.5425,0.0
4219,2,5.0,5.0,0.0,Unk_1,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.4137745229561118,-3.8696715693192747,-2.551592602523394,0.0,1.0,0.7758537911480012,3.8696715693192747,0.0,0.48549999999999993,0.5227499999999999,0.5425,0.0
4237,3,5.0,5.0,0.0,Baso/Eos,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.9182958340516042,1.0,3,2.5,3,-1.3039100587079588,-2.8136072429084145,-2.256284053618295,0.0,1.0,0.782441134205324,2.8136072429084145,0.0,0.52825,0.39283333333333337,0.5425,0.0
4310,2,5.0,5.0,0.0,Ery/Meg,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.2790313830444262,-2.293445154994819,-1.8636065271163371,0.0,1.0,0.8526902806880645,2.293445154994819,0.0,0.5185,0.28875,0.5425,0.0
4501,2,5.0,5.0,0.0,Baso/Eos,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.4146319963884801,-3.551655699689332,-1.4146319963884801,0.0,1.0,0.6760250443645133,3.551655699689332,0.0,0.489,0.49024999999999996,0.5425,0.0
4574,2,5.0,5.0,0.0,Ery/Meg,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.0928651594627974,-2.7662241762305033,-1.955088753570871,0.0,1.0,0.9483303702191896,2.7662241762305033,0.0,0.5965,0.4585,0.5425,0.0
4636,2,5.0,5.0,0.0,pDC,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-1.3566393086719917,-3.691197028142585,-1.878988037656629,0.0,1.0,0.7582322203153475,3.691197028142585,0.0,0.51325,0.5265,0.5425,0.0
4759,2,5.0,5.0,0.0,pDC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.1519021168822052,-3.10908852275573,-1.135965369793864,0.0,1.0,1.0021231288640287,3.10908852275573,0.0,0.57125,0.506,0.5425,0.0
5051,2,5.0,5.0,0.0,MEP,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-0.9450823155912468,-2.476305999530435,-1.3896041731431683,0.0,1.0,1.0774128665708802,2.476305999530435,0.0,0.6655,0.47775,0.5425,0.0
5367,2,5.0,5.0,0.0,pDC,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-1.273205393780757,-3.2855307419971833,-1.6533148665981265,0.0,1.0,0.8275518770825661,3.2855307419971833,0.0,0.52925,0.47825,0.5425,0.0
5399,4,5.0,5.0,0.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,4,2.5,4,-1.6497719072834096,-3.115055856457912,-1.6497719072834096,0.0,1.0,0.825389679172821,3.115055856457912,0.0,0.5073749999999999,0.426,0.5425,0.0
5724,2,5.0,5.0,0.0,Unk_1,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.3411478382326971,-2.891972748106264,-1.7187579238809398,0.0,1.0,0.7039853430183287,2.891972748106264,0.0,0.502,0.39249999999999996,0.5425,0.0
5742,2,5.0,5.0,0.0,Baso/Eos,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.5054162938744295,-3.8962250159490908,-1.4032410272208549,0.0,1.0,0.8279431355843452,3.8962250159490908,0.0,0.4705,0.49024999999999996,0.5425,0.0
5793,2,5.0,5.0,0.0,MPP,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2.5,2,-1.322446606687027,-2.6853260479510945,-1.6667247797949596,0.0,1.0,0.7893455398606227,2.6853260479510945,0.0,0.50925,0.357,0.5425,0.0
6335,2,5.0,5.0,0.0,MEP,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.1657308550388579,-2.880516131592952,-1.329569571686109,0.0,1.0,0.847603174395032,2.880516131592952,0.0,0.56725,0.4425,0.5425,0.0
6498,2,5.0,5.0,0.0,pDC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2.5,2,-1.4108436291513213,-4.120870157286004,-1.5580065254837212,0.0,1.0,0.810956989241805,4.120870157286004,0.0,0.48425,0.5387500000000001,0.5425,0.0
