clone_id,clone_size,clone_start_time,clone_end_time,clone_time_span,initial_cell_state,terminal_fate_entropy,terminal_lineage_entropy,clone_branch_count,clone_multilineage_score,clone_fate_diversification_index,clone_success_failure_split,clone_state_transition_entropy,early_to_late_fate_dispersion,terminal_sampling_depth,event_time_used,pre_event_cells,branch_window_condensation_exposure,global_centroid_condensation_exposure,same_lineage_centroid_condensation_exposure,alignment_exposure,fate_entropy_exposure,density_exposure,post_event_divergence_exposure,teacher_velocity_bias_exposure,two_phase_condensation_plus_entropy,two_phase_condensation_plus_divergence,uncertainty_plus_teacher_bias,local_alignment_exposure
3250,6,4.0,6.0,2.0,Erythroid,0.9709505944517833,0.9709505944517833,2,2,0.4,,0.9999999999971146,1.0,5,2,6,-1.4198088371640998,-4.939729178464538,-1.8446520508381123,0.16431600001229588,0.33112538773449557,16.71241679447495,5.086315268006698,0.15826077827392487,0.41480555555555565,0.5713333333333334,0.28072222222222226,0.16431600001229588
3269,3,6.0,6.0,0.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,3,-0.35035264703699137,-3.780050110045027,-0.35035264703699137,0.0,0.2626495351628339,10.795603654686154,3.780050110045027,0.0,0.4635,0.5281111111111111,0.18466666666666667,0.0
3277,2,4.0,6.0,2.0,Lymphoid,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-0.270724487719411,-3.8794820477352765,-0.270724487719411,0.48850631813110595,0.46463569950242223,7.141844914547493,3.892694891464606,0.3075916754110508,0.57175,0.601,0.3555,0.48850631813110595
3284,3,2.0,4.0,2.0,undiff,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.9182958340516042,1.0,3,2,3,-1.254922648048189,-3.491226418871525,-1.254922648048189,0.9594649506359626,0.7450658082962036,3.548065881583435,3.9199224809191406,0.7458201314831842,0.5573333333333333,0.3243333333333333,0.7953333333333333,0.9243345062133225
3291,2,4.0,6.0,2.0,Lymphoid,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-0.2535832859225018,-4.302467748094825,-0.2535832859225018,0.4817842504130254,0.46524867366929235,38.404574520021136,4.30689600086531,0.3131883255839934,0.57975,0.6845,0.36033333333333334,0.4817842504130254
3345,3,2.0,6.0,4.0,undiff,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9182958340516042,1.0,2,2,3,-1.9183542540445753,-3.3043622263841947,-1.9183542540445753,0.300149809255859,0.3860126528631234,6.664041905592929,3.843494034776342,0.21898642213887762,0.269,0.4946666666666667,0.5096666666666667,0.900449427767577
3364,4,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.8112781244562475,1.0,1,2,4,-1.285751628667677,-2.843195848495354,-1.285751628667677,0.7077453357220114,0.6547801790196666,4.060213029794086,3.0753986077967337,0.5424196375039828,0.5146666666666666,0.17099999999999999,0.757,0.9263087126620952
3383,2,4.0,6.0,2.0,Baso,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-0.3322999707315518,-3.560310698083902,-0.3322999707315518,0.48645868904396117,0.4740964765467185,8.154035909103355,3.635877812007953,0.31314437904478043,0.5787500000000001,0.5183333333333333,0.3755,0.48645868904396117
3407,2,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-2.0668452729434867,-2.837621276327149,-2.0668452729434867,0.43196261151211246,0.5791988963999289,4.606931238305154,3.142788839181457,0.4650023986748909,0.4896666666666667,0.286,0.8876666666666667,0.8639252230242249
3408,2,4.0,4.0,0.0,Ccr7_DC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.3084288902135994,-5.09183876619209,-0.3084288902135994,0.6980008294369675,0.5934513211250305,4.514878081564818,4.711792803583629,0.08205902408960972,0.566,0.736,0.38016666666666665,0.6980008294369675
3522,3,6.0,6.0,0.0,Neu_Mon,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.9182958340516042,1.0,3,2,3,-0.10620459929415356,-4.048096490357038,-0.10620459929415356,0.0,0.2626495351628339,43.831487501910175,4.048096490357038,0.0,0.5407222222222222,0.6461111111111111,0.18466666666666667,0.0
3533,2,2.0,2.0,0.0,Neutrophil,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-2.5179670175706397,-3.6927743876257484,-2.5179670175706397,0.9713829822818121,0.9063974022865295,1.3591957299209432,3.184651925555057,0.9250704978744269,0.5286666666666666,0.146,0.88,0.9713829822818121
3585,2,4.0,6.0,2.0,Mast,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-2.2680623405206206,-5.425397133366325,-2.2680623405206206,0.4951264285537697,0.4448144133009452,6.662173438860555,5.815282854612478,0.4327663940332937,0.41775,0.6513333333333333,0.38333333333333336,0.4951264285537697
3595,2,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-1.214787846939751,-3.852966844528889,-1.214787846939751,0.440361152244321,0.5269985194124717,7.271963824868367,4.047426754658964,0.44793496081308554,0.5290833333333333,0.5135000000000001,0.492,0.440361152244321
3612,2,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-1.1850146967759043,-2.852997564429063,-1.1850146967759043,0.48787269192981303,0.5853370721258658,4.430595868282559,3.7223487848461225,0.4507769736323938,0.5793333333333334,0.42400000000000004,0.851,0.9757453838596261
3627,3,4.0,4.0,0.0,Eos,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,3,-0.44169541629372255,-4.484424357772476,-0.44169541629372255,0.915098106133763,0.5974579056104025,7.634297533676604,4.318679910040657,0.06900998392079082,0.5296666666666666,0.6378888888888888,0.3892222222222223,0.915098106133763
