tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Eya4,neural,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.314940869808197,0.31494081020355225,0.314940869808197,0.28372112450246356,0.25090333819389343,0.8317202925682068,0.3149408382178201,0.9718588415751904,0.3895396203930418,0.3293006611097032,0.5801603409284204,0.6929618611863627,1.0,10,5,0.22265076637268066,neural cell,118
Satb2,neural,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.3142108917236328,0.3142108917236328,0.2760671736427552,0.33145318714694894,-1.508173045294825e-05,0.5094515681266785,0.314210925049726,0.9535289969432009,0.4115826670035582,0.6049293945595217,0.8485568526711808,1.0,0.8786047234975314,10,7,0.20568855106830597,neural cell,119
Zbtb16,neural,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.3126894235610962,0.3126894235610962,0.3126894235610962,0.2862877960451365,0.09032301604747772,0.7690116763114929,0.31268943957954276,1.0197418761120756,0.3895396203930418,0.4880959705471063,0.532417423355394,0.5690301081885955,1.0,10,7,0.2701316177845001,neural cell,120
Nrg1,erythroid,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.3107554316520691,0.3107553720474243,0.3107554316520691,0.28851109777726086,-0.04557851329445839,0.6386982202529907,0.3107554110455849,1.0498371826109212,0.3895396203930418,0.5211190995375902,0.562445635633383,0.6958264708898145,1.0,10,17,0.3023209273815155,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,121
Eya4,neural,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.31032994389533997,0.31032994389533997,0.31032994389533997,0.28900254762956074,-0.09661341458559036,0.7100071310997009,0.3103299298729549,0.9718588415751904,0.3895396203930418,0.4880959705471063,0.5801603409284204,0.6929618611863627,1.0,10,5,0.22265076637268066,neural cell,122
Rfx4,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.309539794921875,0.3095397651195526,0.2447833411906087,0.37563649765538226,-0.016972504556179047,0.5596820712089539,0.30953975522250565,0.9194245343012628,0.6363868987998494,0.5871494513452701,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.17591693997383118,cardiac muscle cell;muscle precursor cell;myoblast;myotube,123
Satb1,erythroid,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3081257939338684,0.3081258237361908,0.24672276763143167,0.3727336943376597,0.02122659608721733,0.8205627799034119,0.3081258331438415,0.972865271261251,0.2447298151460608,0.5871494513452701,0.5203752443922943,0.6142587271495793,0.8007209149273125,10,23,0.2236015647649765,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,124
Eya4,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.30702757835388184,0.3070276081562042,0.30702757835388184,0.2928454412485582,-0.0935373306274414,0.6259557604789734,0.3070275518152622,0.9929798953191431,0.3895396203930418,0.6049293945595217,0.5801603409284204,0.6929618611863627,1.0,10,23,0.2430291771888733,cardiac muscle cell;muscle precursor cell;myoblast;myotube,125
Nrg1,mesoderm_muscle,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.30653977394104004,0.3065398335456848,0.30653977394104004,0.2934174042733526,0.008903739973902702,0.7470588684082031,0.3065397391929481,1.050380588112385,0.3895396203930418,0.3293006611097032,0.562445635633383,0.6958264708898145,1.0,10,13,0.30291879177093506,cardiac muscle cell;muscle precursor cell;myoblast;myotube,126
Lef1,erythroid,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.3058471977710724,0.3058471977710724,0.3058471977710724,0.29423138685085676,-0.0075667854398489,0.5921730399131775,0.3058471843640056,1.0713440958234948,0.5775279554422148,0.4711716925057417,0.6669700902954203,0.5987735608331716,1.0,10,24,0.32643407583236694,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,127
Pax3,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.3049301207065582,0.3049301505088806,0.3049301207065582,0.29531270036010265,0.32189977169036865,0.7216473817825317,0.30493011096023664,1.0637050277889744,0.3895396203930418,0.4880959705471063,0.5626863715216118,0.5653866848062744,1.0,10,19,0.3177633583545685,cardiac muscle cell;muscle precursor cell;myoblast;myotube,128
Pax3,neural,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3041801154613495,0.3041800558567047,0.3041801154613495,0.29619997491276173,0.0752679631114006,0.6753576993942261,0.304180087541289,1.0465630867956555,0.3895396203930418,0.5871494513452701,0.5626863715216118,0.5653866848062744,1.0,10,6,0.2987312078475952,neural cell,129
