stage,stage_num,cell_type,devvcell_system,perturbation,rescuer_perturbation,source_response_norm,rescuer_response_norm,optimal_rescuer_dose,minimal_rescue_cost,rescue_fraction,source_transfer_confidence,rescuer_transfer_confidence,response_recovery_class,recovery_cost,off_manifold_score
Theiler stage 19,19.0,neural progenitor cell,neural,RA_hGas_120h,KO_TBX6,0.953163713319172,0.8015594894968094,0.12879917896139392,0.9475560799437519,0.005883179664795346,0.5869440016444587,0.5869440016444587,reversible_response,1.620920250909428,1.6045455865480136
Theiler stage 22,22.0,granulocyte,hematopoietic,RA_hGas_120h,KO_TBX6,0.9533650350740902,0.8017287902799192,0.12879917896139398,0.9477562172866154,0.005883179664795346,0.5870679725791456,0.5870679725791456,reversible_response,1.6199166028771563,1.6199166028771563
Theiler stage 16,16.0,GABAergic neuron,neural,RA_hGas_120h,KO_TBX6,0.9534609074306203,0.8018094137825591,0.12879917896139398,0.9478515256088471,0.005883179664795346,0.5871270093467045,0.5871270093467045,reversible_response,1.628574172181276,1.6241281981005076
Theiler stage 27,27.0,olfactory ensheathing cell,neural,RA_hGas_120h,KO_TBX6,0.9543814304806346,0.8025835242273118,0.12879917896139398,0.9487666330563727,0.005883179664795346,0.5876938537146043,0.5876938537146043,reversible_response,1.6301464863186128,1.6301464863186128
Theiler stage 22,22.0,osteoblast,mesoderm,RA_hGas_120h,KO_TBX6,0.9548640553233739,0.8029893857987909,0.12879917896139392,0.9492464185304514,0.005883179664795346,0.5879910468961449,0.5879910468961449,reversible_response,1.6309708414102715,1.589337411435004
Theiler stage 26,26.0,monocyte,hematopoietic,KO_TBX6,RA_hGas_120h,0.9550162633115123,1.1356447771451712,0.09108557695184478,0.9493977310516492,0.005883179664795457,0.6993131196980588,0.6993131196980588,reversible_response,1.818767216526899,1.7798333456180784
Theiler stage 15,15.0,neural progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.9550501098922634,1.13568502535259,0.09108557695184478,0.9494313785068845,0.005883179664795457,0.6993379039440296,0.6993379039440296,reversible_response,1.8291168613746398,1.81442913545728
Theiler stage 20,20.0,Schwann cell precursor,neural,KO_TBX6,RA_hGas_120h,0.9555937419307284,1.1363314780978353,0.09108557695184477,0.9499718122603958,0.005883179664795346,0.699735979905028,0.699735979905028,reversible_response,1.8207323341500925,1.797331133072977
Theiler stage 21,21.0,sympathetic neuron,neural,RA_hGas_120h,KO_TBX6,0.9558226605399497,0.8037955213002692,0.12879917896139395,0.9501993841003105,0.005883179664795346,0.5885813416943543,0.5885813416943543,reversible_response,1.6326082024020723,1.6326082024020723
Theiler stage 17,17.0,Cajal-Retzius cell,neural,RA_hGas_120h,KO_TBX6,0.957049711577724,0.8048274053194372,0.1287991789613939,0.9514192161763717,0.005883179664795346,0.5893369414263513,0.5893369414263513,reversible_response,1.6347040865778089,1.6304939011879307
Theiler stage 24,24.0,monocyte,hematopoietic,RA_hGas_120h,KO_TBX6,0.9572453457383923,0.8049919231412573,0.12879917896139395,0.9516136993861241,0.005883179664795457,0.589457410025309,0.589457410025309,reversible_response,1.6350382426389307,1.6336325177001116
Theiler stage 26,26.0,neural progenitor cell,neural,RA_hGas_120h,KO_TBX6,0.957650344929789,0.8053325057091484,0.12879917896139398,0.9520163158945137,0.005883179664795346,0.5897068024882611,0.5897068024882611,reversible_response,1.6357300079936743,1.6357300079936747
Theiler stage 26,26.0,fibroblast,mesoderm,KO_TBX6,RA_hGas_120h,0.9585534210292473,1.1398509407911763,0.09108557695184474,0.9529140790350281,0.005883179664795346,0.7019032125514267,0.7019032125514267,reversible_response,1.817981071852833,1.7847773325415957
Theiler stage 14,14.0,neural progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.9589087156130992,1.1402734345789785,0.09108557695184473,0.9532672833570092,0.005883179664795346,0.7021633779259762,0.7021633779259762,reversible_response,1.8339412999792566,1.824506838289511
Theiler stage 22,22.0,chondrocyte,mesoderm,KO_TBX6,RA_hGas_120h,0.9590689991443235,1.1404640335897913,0.0910855769518448,0.9534266239114221,0.005883179664795235,0.7022807459547342,0.7022807459547342,reversible_response,1.8329500385704598,1.7956923771229476
Theiler stage 26,26.0,adipose macrophage,hematopoietic,KO_TBX6,RA_hGas_120h,0.9594218476725808,1.1408836186833995,0.09108557695184481,0.9537773965683931,0.005883179664795346,0.7025391201987715,0.7025391201987715,reversible_response,1.8314896860260041,1.7862570476042812
Theiler stage 21,21.0,cranial motor neuron,neural,RA_hGas_120h,KO_TBX6,0.9597150473677668,0.8070688095665256,0.12879917896139392,0.9540688713170945,0.005883179664795457,0.5909782154619376,0.5909782154619376,reversible_response,1.6392566560581363,1.6392566560581363
Theiler stage 17,17.0,GABAergic neuron,neural,RA_hGas_120h,KO_TBX6,0.9600693727042351,0.8073667781440603,0.12879917896139395,0.9544211120939486,0.005883179664795457,0.5911964037206435,0.5911964037206435,reversible_response,1.6398618671234508,1.6383927785822117
Theiler stage 17,17.0,chondrocyte,mesoderm,KO_TBX6,RA_hGas_120h,0.9608047918136933,1.142528128155408,0.09108557695184476,0.9551522046006571,0.005883179664795235,0.7035517846096749,0.7035517846096749,reversible_response,1.8241061059354002,1.7836531314485533
Theiler stage 24,24.0,mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.9610624318293239,1.1428344973235307,0.09108557695184481,0.9554083288737869,0.005883179664795346,0.7037404421750079,0.7037404421750079,reversible_response,1.8341623297056393,1.7685778590271644
Theiler stage 19,19.0,hematopoietic stem cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.9615579595564344,1.1434237474722897,0.0910855769518448,0.9559009413222498,0.005883179664795457,0.7041032936300615,0.7041032936300615,reversible_response,1.8065855376856457,1.8065855376856457
Theiler stage 18,18.0,neural progenitor cell,neural,RA_hGas_120h,KO_TBX6,0.9618121453201993,0.8088323563116312,0.12879917896139395,0.9561536316654984,0.005883179664795346,0.5922695771103527,0.5922695771103527,reversible_response,1.6365832997825693,1.6346382520112286
Theiler stage 12,12.0,neural cell,neural,KO_TBX6,RA_hGas_120h,0.962614315164718,1.144679898571953,0.09108557695184477,0.9569510822007,0.005883179664795346,0.7048768127462468,0.7048768127462468,reversible_response,1.8436038660495113,1.8194259932455672
Theiler stage 22,22.0,lateral mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.9627411951016074,1.144830776146701,0.09108557695184478,0.9570772156801248,0.005883179664795346,0.7049697209069786,0.7049697209069786,reversible_response,1.8351209474304804,1.7896654904118465
Theiler stage 27,27.0,perineuronal satellite cell,neural,RA_hGas_120h,KO_TBX6,0.9633011522527082,0.8100845311688998,0.12879917896139398,0.9576338785027011,0.005883179664795346,0.5931864853761948,0.5931864853761948,reversible_response,1.6453819599367057,1.6453819599367057
Theiler stage 26,26.0,hematopoietic stem cell,hematopoietic,RA_hGas_120h,KO_TBX6,0.9637307899939435,0.8104458334338944,0.12879917896139395,0.9580609886079138,0.005883179664795457,0.5934510498907417,0.5934510498907417,reversible_response,1.6461158095610757,1.6391361389308097
Theiler stage 20,20.0,fibroblast,mesoderm,KO_TBX6,RA_hGas_120h,0.9637941484960666,1.1460828815494388,0.0910855769518448,0.9581239743605858,0.005883179664795346,0.7057407487433243,0.7057407487433243,reversible_response,1.8254759490543784,1.7713256334743852
Theiler stage 22,22.0,neural cell,neural,KO_TBX6,RA_hGas_120h,0.9640064928531744,1.1463353879929097,0.09108557695184473,0.9583350694576899,0.005883179664795457,0.7058962384459859,0.7058962384459859,reversible_response,1.8462701718879269,1.8404185926251408
Theiler stage 21,21.0,fibroblast,mesoderm,KO_TBX6,RA_hGas_120h,0.9647098443192359,1.1471717689527068,0.09108557695184478,0.9590342829807091,0.005883179664795235,0.7064112693694072,0.7064112693694072,reversible_response,1.8328234488415764,1.7884856750301514
Theiler stage 20,20.0,hypothalamus cell,neural,KO_TBX6,RA_hGas_120h,0.9652136537880979,1.1477708672235627,0.09108557695184483,0.9595351284479489,0.005883179664795457,0.7067801851511988,0.7067801851511988,reversible_response,1.829577018129988,1.8188984080630348
Theiler stage 21,21.0,thalamic excitatory neuron,neural,KO_TBX6,RA_hGas_120h,0.9654659002569714,1.1480708227279186,0.09108557695184477,0.9597858909055265,0.005883179664795124,0.7069648932780208,0.7069648932780208,reversible_response,1.8490652364214533,1.832011323427882
Theiler stage 22,22.0,Cajal-Retzius cell,neural,RA_hGas_120h,KO_TBX6,0.9657271637544296,0.8121246765433617,0.12879917896139398,0.960045617342889,0.005883179664795457,0.5946803870836961,0.5946803870836961,reversible_response,1.6495257477336955,1.6495257477336958
Theiler stage 19,19.0,neuron,neural,RA_hGas_120h,KO_TBX6,0.966053898488214,0.812399442905901,0.12879917896139395,0.9603704298375318,0.005883179664795346,0.594881585460684,0.594881585460684,reversible_response,1.6500838322282447,1.6349905176591435
Theiler stage 12,12.0,embryonic blood vessel endothelial progenitor cell,hematopoietic,RA_hGas_120h,KO_TBX6,0.9660668519296919,0.8124103360544682,0.12879917896139395,0.9603833070715861,0.005883179664795457,0.594889561996792,0.594889561996792,reversible_response,1.6501059575614043,1.6501059575614043
Theiler stage 16,16.0,chondrocyte,mesoderm,KO_TBX6,RA_hGas_120h,0.9663300044338218,1.149098360617113,0.09108557695184478,0.960644911402255,0.005883179664795457,0.7075976357881452,0.7075976357881452,reversible_response,1.846020709135689,1.8123710195083087
Theiler stage 18,18.0,neural cell,neural,KO_TBX6,RA_hGas_120h,0.9668572853168763,1.1497253696052667,0.0910855769518448,0.9611690901971408,0.005883179664795346,0.7079837385734605,0.7079837385734605,reversible_response,1.8461327523218936,1.8461327523218936
Theiler stage 21,21.0,glutamatergic neuron,neural,KO_TBX6,RA_hGas_120h,0.9675506565424612,1.1505498826959946,0.09108557695184484,0.9618583821952311,0.005883179664795457,0.7084914614400757,0.7084914614400757,reversible_response,1.8530579723356728,1.840393896978937
Theiler stage 18,18.0,lateral mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.9678178467181415,1.1508676083088167,0.09108557695184483,0.9621240004431034,0.005883179664795235,0.7086871121347139,0.7086871121347139,reversible_response,1.8427389961823655,1.7977407421137175
Theiler stage 18,18.0,myoblast,mesoderm,KO_TBX6,RA_hGas_120h,0.967927986670757,1.1509985797558462,0.0910855769518448,0.9622334924225892,0.005883179664795457,0.7087677623988254,0.7087677623988254,reversible_response,1.8361903799155777,1.8361903799155777
Theiler stage 21,21.0,hypothalamus cell,neural,KO_TBX6,RA_hGas_120h,0.9697665374679383,1.1531848677705605,0.09108557695184483,0.964061226695108,0.005883179664795346,0.7101140459576436,0.7101140459576436,reversible_response,1.843723627719105,1.829061061057215
Theiler stage 23,23.0,microglial cell,neural,KO_TBX6,RA_hGas_120h,0.9699168465078662,1.1533636057488648,0.09108557695184477,0.9642106514399488,0.005883179664795346,0.7102241101394475,0.7102241101394475,reversible_response,1.8144080599121073,1.7842896788477554
Theiler stage 26,26.0,osteoblast,mesoderm,RA_hGas_120h,KO_TBX6,0.9701194506039317,0.8158183538787593,0.12879917896139392,0.9644120635797163,0.005883179664795235,0.5973850918304177,0.5973850918304177,reversible_response,1.6510637217292896,1.6381059830128328
Theiler stage 27,27.0,spiral ganglion neuron,neural,KO_TBX6,RA_hGas_120h,0.9704640970189223,1.1540143613522467,0.09108557695184477,0.9647546823779266,0.005883179664795346,0.7106248357363247,0.7106248357363247,reversible_response,1.8586378084562165,1.851948025698698
Theiler stage 20,20.0,thalamic excitatory neuron,neural,KO_TBX6,RA_hGas_120h,0.9714047176533628,1.1551328877604496,0.0910855769518448,0.9656897691721783,0.005883179664795346,0.7113136076196873,0.7113136076196873,reversible_response,1.8604392899123114,1.8604392899123114
Theiler stage 23,23.0,glutamatergic neuron,neural,RA_hGas_120h,KO_TBX6,0.9731761401056099,0.8183888655781436,0.12879917896139395,0.9674507700278765,0.005883179664795457,0.5992673556459924,0.5992673556459924,reversible_response,1.6622490910823098,1.6622490910823102
Theiler stage 27,27.0,astrocyte,neural,RA_hGas_120h,KO_TBX6,0.974904617092201,0.8198424218892146,0.12879917896139395,0.969169078073809,0.005883179664795346,0.6003317260003016,0.6003317260003016,reversible_response,1.6652014438800329,1.6652014438800329
Theiler stage 12,12.0,retinal progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.9750899093853919,1.1595150840685478,0.09108557695184484,0.9693532802591486,0.005883179664795346,0.7140120987614765,0.7140120987614765,reversible_response,1.8627394008106302,1.8034645388813204
Theiler stage 22,22.0,hypothalamus cell,neural,KO_TBX6,RA_hGas_120h,0.9752845305941875,1.1597465152679747,0.0910855769518448,0.9695467564764062,0.005883179664795457,0.7141546106431175,0.7141546106431175,reversible_response,1.8635565181887903,1.8547709271085664
Theiler stage 19,19.0,myelinating Schwann cell,neural,RA_hGas_120h,KO_TBX6,0.975966616530433,0.8207355063779127,0.1287991789613939,0.9702248295785421,0.005883179664795346,0.600985689418453,0.600985689418453,reversible_response,1.6670154090279448,1.6529290597240538
Theiler stage 17,17.0,cranial motor neuron,neural,RA_hGas_120h,KO_TBX6,0.9765014214083659,0.8211852485564557,0.12879917896139398,0.9707564881032925,0.005883179664795346,0.6013150142875878,0.6013150142875878,reversible_response,1.6679288910643562,1.6666171673500407
Theiler stage 27,27.0,neural cell,neural,KO_TBX6,RA_hGas_120h,0.9768110791955988,1.1615617900573691,0.0910855769518448,0.9710643241181286,0.005883179664795235,0.7152724297901151,0.7152724297901151,reversible_response,1.8707935812245304,1.852892750393302
Theiler stage 19,19.0,melanocyte,neural,RA_hGas_120h,KO_TBX6,0.9768392081703916,0.8214693090811531,0.1287991789613939,0.9710922876051088,0.005883179664795346,0.6015230183387654,0.6015230183387654,reversible_response,1.6591269661332328,1.6486387995544354
Theiler stage 26,26.0,ependymal cell,neural,RA_hGas_120h,KO_TBX6,0.9776398035115819,0.8221425667639738,0.12879917896139392,0.9718881729000679,0.005883179664795457,0.6020160130118628,0.6020160130118628,reversible_response,1.669873322846427,1.6698733228464275
Theiler stage 16,16.0,cranial motor neuron,neural,RA_hGas_120h,KO_TBX6,0.9783381958084519,0.8227298771757376,0.12879917896139395,0.9725824564295792,0.005883179664795235,0.6024460725742597,0.6024460725742597,reversible_response,1.6710662229935325,1.671066222993533
Theiler stage 19,19.0,retinal progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.978644713867643,1.1637422321278303,0.09108557695184477,0.9728871711879573,0.005883179664795457,0.7166151135036336,0.7166151135036336,reversible_response,1.8743053677386592,1.8577963127509656
Theiler stage 23,23.0,adipose macrophage,hematopoietic,RA_hGas_120h,KO_TBX6,0.9787853068948108,0.8231058735855066,0.12879917896139395,0.9730269370810868,0.005883179664795346,0.6027213969141816,0.6027213969141816,reversible_response,1.6718299182448695,1.6718299182448695
Theiler stage 21,21.0,primitive erythroid progenitor,hematopoietic,RA_hGas_120h,KO_TBX6,0.9792160413067794,0.8234680980916872,0.12879917896139387,0.973455137405122,0.005883179664795346,0.6029866367422133,0.6029866367422133,reversible_response,1.672565641055249,1.6704517485608803
Theiler stage 14,14.0,enteric neuron,neural,KO_TBX6,RA_hGas_120h,0.9792325511483154,1.1644412509437951,0.09108557695184478,0.9734715501162942,0.005883179664795124,0.7170455588671466,0.7170455588671466,reversible_response,1.8754311967089778,1.863320792728738
Theiler stage 18,18.0,fibroblast,mesoderm,KO_TBX6,RA_hGas_120h,0.979316837752063,1.1645414792278634,0.0910855769518448,0.9735553408468083,0.005883179664795457,0.7171072779499306,0.7171072779499306,reversible_response,1.8701865835168154,1.836781518975475
Theiler stage 19,19.0,astrocyte,neural,RA_hGas_120h,KO_TBX6,0.979888087313758,0.8240332526886832,0.12879917896139398,0.9741232296446984,0.005883179664795346,0.6034004726521554,0.6034004726521554,reversible_response,1.6737135399999807,1.6649199504042458
Theiler stage 16,16.0,sympathetic neuron,neural,KO_TBX6,RA_hGas_120h,0.9807401661631389,1.166234011112709,0.0910855769518448,0.9749702955611198,0.005883179664795457,0.718149513846577,0.718149513846577,reversible_response,1.8676992645973483,1.8676992645973483
Theiler stage 18,18.0,cerebral cortex GABAergic interneuron,neural,RA_hGas_120h,KO_TBX6,0.982358672306319,0.8261108819749469,0.12879917896139392,0.9765792797418711,0.005883179664795346,0.604921822050662,0.604921822050662,reversible_response,1.6779334622618238,1.6311420227534816
Theiler stage 20,20.0,cerebral cortex GABAergic interneuron,neural,RA_hGas_120h,KO_TBX6,0.9833064232178816,0.8269078895888821,0.12879917896139395,0.9775214548645436,0.005883179664795346,0.6055054329296973,0.6055054329296973,reversible_response,1.6793564905690184,1.6252864552284259
Theiler stage 19,19.0,sympathetic neuron,neural,RA_hGas_120h,KO_TBX6,0.9837542897924518,0.8272845213236605,0.12879917896139392,0.9779666865595896,0.005883179664795457,0.6057812224879943,0.6057812224879943,reversible_response,1.6803172690591948,1.6711244826678124
Theiler stage 20,20.0,retinal progenitor cell,neural,RA_hGas_120h,KO_TBX6,0.9842947735577957,0.8277390391415091,0.12879917896139392,0.9785039905618361,0.005883179664795346,0.6061140443313165,0.6061140443313165,reversible_response,1.6768016766803733,1.6768016766803733
Theiler stage 23,23.0,neural cell,neural,RA_hGas_120h,KO_TBX6,0.9843870084612233,0.8278166037414535,0.12879917896139398,0.9785956828307554,0.005883179664795457,0.6061708412094945,0.6061708412094945,reversible_response,1.670286730438728,1.670286730438728
Theiler stage 20,20.0,mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.9846143953940508,1.1708409988265016,0.09108557695184478,0.9788217320054038,0.005883179664795346,0.7209864281840355,0.7209864281840355,reversible_response,1.868163291437927,1.8198755305870575
Theiler stage 21,21.0,chondrocyte,mesoderm,KO_TBX6,RA_hGas_120h,0.9848148049123768,1.1710793131165513,0.0910855769518448,0.9790209624785269,0.005883179664795457,0.7211331785702454,0.7211331785702454,reversible_response,1.8757731934435071,1.808877792842057
Theiler stage 21,21.0,myelinating Schwann cell,neural,RA_hGas_120h,KO_TBX6,0.9856222174756228,0.8288553481808072,0.1287991789613939,0.9798236248885998,0.005883179664795346,0.6069314645018504,0.6069314645018504,reversible_response,1.68350781285245,1.680776616406213
Theiler stage 18,18.0,hypothalamus cell,neural,KO_TBX6,RA_hGas_120h,0.9860084264743608,1.1724986921835159,0.09108557695184481,0.98020756175041,0.005883179664795346,0.7220072110347351,0.7220072110347351,reversible_response,1.8795615579785183,1.8716946439448279
Theiler stage 27,27.0,cerebral cortex GABAergic interneuron,neural,RA_hGas_120h,KO_TBX6,0.9879124622629152,0.8307813210403197,0.12879917896139395,0.9821003957543321,0.005883179664795346,0.6083417630910799,0.6083417630910799,reversible_response,1.6874197021386175,1.6874197021386175
Theiler stage 19,19.0,glutamatergic neuron,neural,KO_TBX6,RA_hGas_120h,0.9882009418502484,1.1751058924282567,0.0910855769518448,0.9823871781644234,0.005883179664795346,0.7236126860684077,0.7236126860684077,reversible_response,1.8841786188047316,1.8841786188047316
Theiler stage 19,19.0,lateral mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.9884589992009905,1.1754127578648284,0.0910855769518448,0.9826437173174071,0.005883179664795457,0.7238016492284514,0.7238016492284514,reversible_response,1.8822711834768087,1.8337789960231794
Theiler stage 26,26.0,mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.989987610797813,1.1772304858375389,0.09108557695184484,0.9841633358175679,0.005883179664795346,0.7249209790091546,0.7249209790091546,reversible_response,1.883639559711704,1.8281542462716671
Theiler stage 18,18.0,mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.9902988282960022,1.177600565950258,0.09108557695184487,0.9844727223673004,0.005883179664795457,0.7251488688241498,0.7251488688241498,reversible_response,1.8797319916097543,1.8411309653550085
Theiler stage 16,16.0,enteric neuron,neural,RA_hGas_120h,KO_TBX6,0.9904508773821126,0.8329159918200008,0.12879917896139395,0.9846238769213194,0.005883179664795346,0.6099048812701262,0.6099048812701262,reversible_response,1.6917554827345305,1.6917554827345305
Theiler stage 23,23.0,mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.990511806255396,1.1778538258333873,0.09108557695184477,0.9846844473390944,0.005883179664795457,0.725304822483718,0.725304822483718,reversible_response,1.8927311322157876,1.8391921376236255
Theiler stage 24,24.0,primordial germ cell,pgc_gonad,KO_TBX6,RA_hGas_120h,0.9905750925359161,1.1779290818648271,0.0910855769518448,0.984747361295056,0.005883179664795346,0.7253511640257051,0.7253511640257051,reversible_response,1.8960766268588,1.8898725321842458
Theiler stage 19,19.0,myoblast,mesoderm,KO_TBX6,RA_hGas_120h,0.9920764681976574,1.1797144225907297,0.09108557695184478,0.986239904094035,0.005883179664795346,0.7264505502227635,0.7264505502227635,reversible_response,1.8987723606608597,1.8876516923403903
Theiler stage 18,18.0,retinal progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.992150179886559,1.1798020758566807,0.0910855769518448,0.9863131821238273,0.005883179664795346,0.7265045257969022,0.7265045257969022,reversible_response,1.8951814401490807,1.8720975197433452
Theiler stage 18,18.0,thalamic excitatory neuron,neural,RA_hGas_120h,KO_TBX6,0.9922603408645665,0.8344376534243942,0.12879917896139392,0.9864226950050091,0.005883179664795457,0.6110191219009646,0.6110191219009646,reversible_response,1.694846165813474,1.694846165813474
Theiler stage 22,22.0,Kupffer cell,hematopoietic,RA_hGas_120h,KO_TBX6,0.9925923202155973,0.8347168302283549,0.12879917896139392,0.9867527212618727,0.005883179664795457,0.6112235498350482,0.6112235498350482,reversible_response,1.6855289584438582,1.6633912403104885
Theiler stage 21,21.0,Kupffer cell,hematopoietic,RA_hGas_120h,KO_TBX6,0.9940223701281834,0.835919425398387,0.12879917896139392,0.9881743579338935,0.005883179664795457,0.6121041532471544,0.6121041532471544,reversible_response,1.6906030972915322,1.6872627622541037
Theiler stage 20,20.0,neural cell,neural,KO_TBX6,RA_hGas_120h,0.9940301162381411,1.1820375769481875,0.09108557695184484,0.9881820584720946,0.005883179664795457,0.7278811140345727,0.7278811140345727,reversible_response,1.8946452377002247,1.8907239777113667
Theiler stage 18,18.0,Schwann cell precursor,neural,KO_TBX6,RA_hGas_120h,0.9944284467626077,1.1825112463474075,0.09108557695184474,0.98857804554652,0.005883179664795235,0.7281727925875324,0.7281727925875324,reversible_response,1.8893977748409787,1.8527610474398195
Theiler stage 21,21.0,lateral mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.994659834643129,1.1827863981412603,0.09108557695184478,0.9888080721305679,0.005883179664795346,0.7283422269592851,0.7283422269592851,reversible_response,1.90011058677565,1.854853043442774
Theiler stage 27,27.0,primordial germ cell,pgc_gonad,KO_TBX6,RA_hGas_120h,0.9947969631403442,1.1829494626540258,0.09108557695184477,0.9889443938761967,0.005883179664795346,0.7284426396547237,0.7284426396547237,reversible_response,1.9052402382630518,1.8881778205713906
Theiler stage 19,19.0,Kupffer cell,hematopoietic,RA_hGas_120h,KO_TBX6,0.9951169143415144,0.8368398782949982,0.12879917896139395,0.9892624627469666,0.005883179664795235,0.6127781572525232,0.6127781572525232,reversible_response,1.6949417396305633,1.6896578574766514
Theiler stage 19,19.0,hypothalamus cell,neural,KO_TBX6,RA_hGas_120h,0.995348350509773,1.1836051375470422,0.09108557695184481,0.9894925373346662,0.005883179664795457,0.7288463944768043,0.7288463944768043,reversible_response,1.8998750750313071,1.8861842786876608
Theiler stage 21,21.0,conventional dendritic cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.9957460836986659,1.1840780966326785,0.09108557695184477,0.9898879305877503,0.005883179664795346,0.729137635629251,0.729137635629251,reversible_response,1.8672237207926983,1.8122027825378302
Theiler stage 27,27.0,mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.9958750267021642,1.1842314274754062,0.09108557695184476,0.9900161149963925,0.005883179664795346,0.7292320544758233,0.7292320544758233,reversible_response,1.9073049511175229,1.8520312580357925
Theiler stage 21,21.0,microglial cell,neural,KO_TBX6,RA_hGas_120h,0.996562699285104,1.1850491641016847,0.0910855769518448,0.9906997418779763,0.005883179664795346,0.7297356044966773,0.7297356044966773,reversible_response,1.872426181792507,1.834919227087969
Theiler stage 19,19.0,microglial cell,neural,KO_TBX6,RA_hGas_120h,0.9967534696155099,1.1852760160807374,0.09108557695184478,0.9908893898722536,0.005883179664795457,0.7298752965626943,0.7298752965626943,reversible_response,1.87088774612661,1.8352069348032374
Theiler stage 27,27.0,neural progenitor cell,neural,RA_hGas_120h,KO_TBX6,0.9979989040881775,0.8392634768833519,0.12879917896139398,0.992127497230158,0.005883179664795235,0.6145528435639799,0.6145528435639799,reversible_response,1.7046480106280526,1.7046480106280526
Theiler stage 21,21.0,neural cell,neural,KO_TBX6,RA_hGas_120h,0.9980883034853424,1.1868633158690942,0.0910855769518448,0.9922163706746072,0.005883179664795457,0.7308527321034824,0.7308527321034824,reversible_response,1.9092239517387428,1.897536973080918
Theiler stage 22,22.0,mesodermal cell,mesoderm,KO_TBX6,RA_hGas_120h,0.9984522419386986,1.1872960883983528,0.09108557695184481,0.9925781680126555,0.005883179664795346,0.7311192269737501,0.7311192269737501,developmental_delay,1.889042937855823,1.8105165743818283
Theiler stage 27,27.0,erythroid progenitor cell,hematopoietic,RA_hGas_120h,KO_TBX6,0.9985982445885436,0.8397674900542219,0.12879917896139392,0.9927233117026799,0.005883179664795457,0.6149219085070917,0.6149219085070917,reversible_response,1.7056717237678691,1.7043276669050287
Theiler stage 16,16.0,neuron,neural,RA_hGas_120h,KO_TBX6,0.9996775429576168,0.8406751220146502,0.12879917896139398,0.9937962603655359,0.005883179664795346,0.6155865243489036,0.6155865243489036,reversible_response,1.7010695403997338,1.6928819733986578
Theiler stage 19,19.0,Purkinje cell,neural,RA_hGas_120h,KO_TBX6,0.9999352609634967,0.8408918490158366,0.12879917896139392,0.9940524621700845,0.005883179664795346,0.615745223253985,0.615745223253985,reversible_response,1.7079554359988194,1.7079554359988194
Theiler stage 21,21.0,monocyte,hematopoietic,RA_hGas_120h,KO_TBX6,1.0000277357282115,0.8409696153262407,0.12879917896139395,0.9941443928891438,0.005883179664795457,0.6158021678351668,0.6158021678351668,reversible_response,1.7081133890016318,1.7036803074472844
Theiler stage 14,14.0,spinal cord motor neuron,neural,KO_TBX6,RA_hGas_120h,1.0004079137090314,1.1896216492470106,0.0910855769518448,0.994522334214598,0.005883179664795346,0.7325512726669561,0.7325512726669561,reversible_response,1.9138955192637659,1.9138955192637659
Theiler stage 22,22.0,neural progenitor cell,neural,RA_hGas_120h,KO_TBX6,1.000538299199626,0.8413989717838819,0.12879917896139392,0.9946519526239258,0.005883179664795235,0.6161165652076414,0.6161165652076414,reversible_response,1.708985465115424,1.7089854651154242
Theiler stage 27,27.0,monocyte,hematopoietic,KO_TBX6,RA_hGas_120h,1.000939519537507,1.1902538011859891,0.0910855769518448,0.995050812510474,0.005883179664795346,0.7329405424047004,0.7329405424047004,reversible_response,1.917004493731556,1.8719490390856999
Theiler stage 22,22.0,myelinating Schwann cell,neural,RA_hGas_120h,KO_TBX6,1.000958366502208,0.8417522258239873,0.12879917896139398,0.9950695485950953,0.005883179664795346,0.6163752363887743,0.6163752363887743,reversible_response,1.7097029677987867,1.6924052638285791
Theiler stage 25,25.0,plasmacytoid dendritic cell,hematopoietic,KO_TBX6,RA_hGas_120h,1.001374348597986,1.1907708723296486,0.09108557695184483,0.9954830833934668,0.005883179664795235,0.733258947104705,0.733258947104705,reversible_response,1.9136588401940544,1.8718129287363785
Theiler stage 16,16.0,hematopoietic stem cell,hematopoietic,KO_TBX6,RA_hGas_120h,1.001735623027559,1.1912004769707651,0.09108557695184477,0.9958422323806622,0.005883179664795235,0.7335234912366922,0.7335234912366922,reversible_response,1.8740050214798885,1.8587957947475175
