perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_amplitude,recovery_cost,developmental_delay_score,fate_deflection_index,off_manifold_score,off_manifold_threshold,response_recovery_class
Satb2,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.7885397646170981,0.7885397646170981,rdeg_proxy_quick,0.9801529242581405,0.8997161993884643,-0.3237682942959703,-0.08423419508549979,0.6563846299621702,0.7523741847328391,developmental_delay
Rfx4,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.698554262723517,0.698554262723517,rdeg_proxy_quick,0.8771557490124323,0.8771557490124325,-0.26105017060823743,-0.12940001528540857,0.6161055784041951,0.7523741847328391,developmental_delay
Eya1,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.6838500296875744,0.6838500296875744,rdeg_proxy_quick,0.8033198681515428,0.7702463078951383,-0.31203327371356254,-0.2994898812329685,0.49128659443798045,0.7523741847328391,developmental_delay
Lef1,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.6705083690728537,0.6705083690728537,rdeg_proxy_quick,0.7947279557169421,0.7627499656602684,-0.30581780786149826,-0.28457355938799067,0.48891014785544384,0.7523741847328391,developmental_delay
Prox1,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.6416864466123549,0.6416864466123549,rdeg_proxy_quick,0.7561960839165536,0.7485995114836622,-0.28855430733541254,-0.3172951636118627,0.46764177658114103,0.7523741847328391,developmental_delay
Eya4,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.6140820319843037,0.6140820319843037,rdeg_proxy_quick,0.7565714948675101,0.7565714948675101,-0.24990079390356645,-0.233297416136642,0.5066707009639436,0.7523741847328391,developmental_delay
Glis3,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.604806336837171,0.604806336837171,rdeg_proxy_quick,0.7241013442700225,0.7241013442700225,-0.25354559305630314,-0.30631901535500006,0.47055575121371934,0.7523741847328391,developmental_delay
Pax3,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.6027239518698783,0.6027239518698783,rdeg_proxy_quick,0.7495518496524234,0.7495518496524234,-0.23828224109944451,-0.2243310039835007,0.5112696085529789,0.7523741847328391,developmental_delay
Nrg1,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.6025674735425295,0.6025674735425295,rdeg_proxy_quick,0.729032896909432,0.7290328969094318,-0.24788481179320443,-0.28374274865314775,0.4811480851162274,0.7523741847328391,developmental_delay
Zbtb16,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.5830491355618366,0.5830491355618366,rdeg_proxy_quick,0.7203601051814409,0.7203601051814409,-0.22483818643990944,-0.2566505840563833,0.49552191874153145,0.7523741847328391,developmental_delay
Satb1,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.5752217192358219,0.5752217192358219,rdeg_proxy_quick,0.7172032888160369,0.717203288816037,-0.2008695683823607,-0.25714538244306484,0.5163337204336763,0.7523741847328391,developmental_delay
Otx2,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.5747871749093527,0.5747871749093527,rdeg_proxy_quick,0.7053465845458006,0.7053465845458006,-0.22008765138222786,-0.2788777277705793,0.4852589331635727,0.7523741847328391,developmental_delay
Prdm16,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.570505138343343,0.570505138343343,rdeg_proxy_quick,0.6883769855618445,0.6883769855618445,-0.2217230609577005,-0.3199237931969534,0.46665392460414395,0.7523741847328391,developmental_delay
Dach2,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.5666367556482528,0.5666367556482528,rdeg_proxy_quick,0.7257999040935879,0.7257999040935879,-0.18824832194935004,-0.2596570072486547,0.5375515821442378,0.7523741847328391,developmental_delay
Hoxd4,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.5430230372854987,0.5430230372854987,rdeg_proxy_quick,0.671634120996458,0.671634120996458,-0.19295591155156805,-0.2946177292787733,0.47867820944489,0.7523741847328391,developmental_delay
Rorb,RDEG-derived,Theiler stage 18,18,neural_response_axis,rdeg_proxy,1.0,0.5006312601975049,0.5006312601975049,rdeg_proxy_quick,0.6073511933304032,0.6073511933304032,-0.17882902238809478,-0.3794378405888231,0.42852217094230843,0.7523741847328391,developmental_delay
Satb2,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,1.0693677141384688,1.0693677141384688,rdeg_proxy_quick,1.225470922869502,1.225470922869502,0.039170027433444554,-0.06311284318611432,1.225470922869502,0.7523741847328391,off_manifold_collapse
Rfx4,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.9793822122448876,0.9793822122448876,rdeg_proxy_quick,1.1227024608411795,1.1227024608411795,0.06894830850779665,-0.1037612011539446,1.1227024608411795,0.7523741847328391,off_manifold_collapse
Eya1,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.964677979208945,0.964677979208945,rdeg_proxy_quick,1.0621517794785706,1.0621517794785706,0.04903629732992476,-0.2336964146220064,1.0621517794785706,0.7523741847328391,off_manifold_collapse
Lef1,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.9513363185942243,0.9513363185942243,rdeg_proxy_quick,1.0521275139535675,1.0521275139535675,0.046348883425695764,-0.22147813993733956,1.0521275139535675,0.7523741847328391,off_manifold_collapse
Prox1,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.9225143961337255,0.9225143961337255,rdeg_proxy_quick,1.0154091074060787,1.015409107406079,0.052935683064371686,-0.2521814752374758,1.015409107406079,0.7523741847328391,off_manifold_collapse
Eya4,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8949099815056744,0.8949099815056744,rdeg_proxy_quick,1.008021634671609,1.008021634671609,0.05776850450308624,-0.18510352644624728,1.008021634671609,0.7523741847328391,off_manifold_collapse
Glis3,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8856342863585417,0.8856342863585417,rdeg_proxy_quick,0.9812273246916671,0.9812273246916671,0.06101146214143205,-0.24361977738992457,0.9812273246916671,0.7523741847328391,off_manifold_collapse
Pax3,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8835519013912487,0.8835519013912487,rdeg_proxy_quick,0.9995694643696922,0.9995694643696922,0.05990066123989246,-0.17761316860999754,0.9995694643696922,0.7523741847328391,off_manifold_collapse
Nrg1,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8833954230639001,0.8833954230639001,rdeg_proxy_quick,0.9842316485026199,0.9842316485026199,0.06106664804318229,-0.22528787650833504,0.9842316485026199,0.7523741847328391,off_manifold_collapse
Zbtb16,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8638770850832073,0.8638770850832073,rdeg_proxy_quick,0.9721800240016562,0.9721800240016563,0.06515877874230025,-0.20287963610748583,0.9721800240016563,0.7523741847328391,off_manifold_collapse
Satb1,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8560496687571924,0.8560496687571924,rdeg_proxy_quick,0.967561752058481,0.967561752058481,0.09916346608157822,-0.20339961354770975,0.967561752058481,0.7523741847328391,off_manifold_collapse
Otx2,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8556151244307234,0.8556151244307234,rdeg_proxy_quick,0.9586780001384486,0.9586780001384487,0.06754899053235364,-0.220409443851046,0.9586780001384487,0.7523741847328391,off_manifold_collapse
Prdm16,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8513330878647136,0.8513330878647136,rdeg_proxy_quick,0.944983082501147,0.944983082501147,0.06933820252090273,-0.25326589513570286,0.944983082501147,0.7523741847328391,off_manifold_collapse
Dach2,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8474647051696235,0.8474647051696235,rdeg_proxy_quick,0.9714571471858422,0.9714571471858421,0.1399446680166253,-0.20670617432284677,0.9714571471858421,0.7523741847328391,off_manifold_collapse
Hoxd4,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.8238509868068692,0.8238509868068692,rdeg_proxy_quick,0.9244838779852629,0.9244838779852628,0.07556518643011467,-0.23189870850084182,0.9244838779852628,0.7523741847328391,off_manifold_collapse
Rorb,RDEG-derived,Theiler stage 19,19,neural_response_axis,rdeg_proxy,1.0,0.7814592097188756,0.7814592097188756,rdeg_proxy_quick,0.8650922197106266,0.8650922197106267,0.08853593401163462,-0.29820553840087005,0.8650922197106267,0.7523741847328391,off_manifold_collapse
Satb2,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.6607747392326672,0.6607747392326672,rdeg_proxy_quick,0.8801656888053678,0.8569605282695321,-0.14991824578265878,-0.08805295647840639,0.730247443022709,0.7523741847328391,developmental_delay
Rfx4,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.570789237339086,0.570789237339086,rdeg_proxy_quick,0.7779164860040155,0.7779164860040155,-0.09684074395228315,-0.14344465807168583,0.6810757420517324,0.7523741847328391,developmental_delay
Eya1,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.5560850043031436,0.5560850043031436,rdeg_proxy_quick,0.696177756281564,0.696177756281564,-0.09967024247125089,-0.3215253476959493,0.5965075138103131,0.7523741847328391,developmental_delay
Lef1,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.5427433436884228,0.5427433436884228,rdeg_proxy_quick,0.6886162553208147,0.6886162553208146,-0.0905483634285652,-0.30601503470420377,0.5980678918922494,0.7523741847328391,developmental_delay
Prox1,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.513921421227924,0.513921421227924,rdeg_proxy_quick,0.6492278342087727,0.6492278342087727,-0.07253437572937915,-0.3493847085298164,0.5766934584793936,0.7523741847328391,developmental_delay
Eya4,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.48631700659987287,0.48631700659987287,rdeg_proxy_quick,0.6548728838676542,0.6548728838676542,-0.04972817063295132,-0.25962070722614095,0.6051447132347029,0.7523741847328391,reversible_response
Glis3,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.4770413114527401,0.4770413114527401,rdeg_proxy_quick,0.6189272945861853,0.6189272945861853,-0.045041955619646634,-0.3405070995960754,0.5738853389665387,0.7523741847328391,reversible_response
Pax3,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.4749589264854473,0.4749589264854473,rdeg_proxy_quick,0.6489133217346744,0.6489133217346744,-0.041335491911465794,-0.24981263005119148,0.6075778298232086,0.7523741847328391,reversible_response
Nrg1,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.4748024481580986,0.4748024481580986,rdeg_proxy_quick,0.62513170151109,0.62513170151109,-0.04278593489983196,-0.3156207567385241,0.582345766611258,0.7523741847328391,reversible_response
Zbtb16,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.4552841101774057,0.4552841101774057,rdeg_proxy_quick,0.6189096461826283,0.6189096461826282,-0.02728291784887016,-0.2858999226692146,0.5916267283337581,0.7523741847328391,reversible_response
Satb1,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.4474566938513909,0.4474566938513909,rdeg_proxy_quick,0.6168079553367434,0.6168079553367434,-0.03865555097143092,-0.28620191695842234,0.5781524043653125,0.7523741847328391,reversible_response
Otx2,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.4470221495249219,0.4470221495249219,rdeg_proxy_quick,0.6030699482407657,0.6030699482407657,-0.02418622381682145,-0.3106461209488619,0.5788837244239442,0.7523741847328391,reversible_response
Prdm16,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.44274011295891214,0.44274011295891214,rdeg_proxy_quick,0.5840425489818013,0.5840425489818013,-0.023842237408311484,-0.35612407732203955,0.5602003115734898,0.7523741847328391,reversible_response
Dach2,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.4388717302638219,0.4388717302638219,rdeg_proxy_quick,0.6284806969199057,0.6284806969199056,-0.05509804988178779,-0.28766765882323575,0.5733826470381178,0.7523741847328391,developmental_delay
Hoxd4,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.41525801190106776,0.41525801190106776,rdeg_proxy_quick,0.5702385738121745,0.5702385738121745,-0.01707541230223164,-0.32849513354332793,0.5531631615099428,0.7523741847328391,reversible_response
Rorb,RDEG-derived,Theiler stage 20,20,neural_response_axis,rdeg_proxy,1.0,0.3728662348130741,0.3728662348130741,rdeg_proxy_quick,0.5035453773952209,0.5035453773952209,-0.006559184016479924,-0.4229723356138022,0.49698619337874095,0.7523741847328391,reversible_response
Satb2,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.8686559387340199,0.8686559387340199,rdeg_proxy_quick,1.0895557287850912,0.9119778438814438,-0.24356822932114963,-0.08319687800114783,0.8459874994639414,0.7523741847328391,off_manifold_collapse
Rfx4,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.7786704368404389,0.7786704368404389,rdeg_proxy_quick,0.9838326473298447,0.8403800405842874,-0.24003880447209291,-0.1342947314438483,0.7437938428577517,0.7523741847328391,developmental_delay
Eya1,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.7639662038044963,0.7639662038044963,rdeg_proxy_quick,0.9161804940451677,0.7550710202271858,-0.23934618906790683,-0.3037908145232957,0.6768343049772608,0.7523741847328391,developmental_delay
Lef1,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.7506245431897757,0.7506245431897757,rdeg_proxy_quick,0.9064371323261718,0.7470359708232853,-0.23215449279840006,-0.2888992577063073,0.6742826395277717,0.7523741847328391,developmental_delay
Prox1,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.7218026207292768,0.7218026207292768,rdeg_proxy_quick,0.8678954798812122,0.7133516013239971,-0.2291127020441568,-0.32809006142765584,0.6387827778370553,0.7523741847328391,developmental_delay
Eya4,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6941982061012257,0.6941982061012257,rdeg_proxy_quick,0.863506984311157,0.7210164766373004,-0.21451341979141214,-0.24195018618595332,0.648993564519745,0.7523741847328391,developmental_delay
Glis3,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6849225109540928,0.6849225109540928,rdeg_proxy_quick,0.8335734726194026,0.6893259726149377,-0.2192153803692657,-0.31696109243043846,0.6143580922501368,0.7523741847328391,developmental_delay
Pax3,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6828401259868001,0.6828401259868001,rdeg_proxy_quick,0.8554168886818697,0.716744392723668,-0.21061759598097674,-0.23211932867656626,0.644799292700893,0.7523741847328391,developmental_delay
Nrg1,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6826836476594513,0.6826836476594513,rdeg_proxy_quick,0.8374692461518691,0.6951812227296951,-0.2165149347522769,-0.29350602605249454,0.6209543113995921,0.7523741847328391,developmental_delay
Zbtb16,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6631653096787585,0.6631653096787585,rdeg_proxy_quick,0.8264960347164705,0.6914303337670582,-0.20840275186930524,-0.26444994754497786,0.6180932828471651,0.7523741847328391,developmental_delay
Satb1,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6553378933527437,0.6553378933527437,rdeg_proxy_quick,0.8223682984508455,0.7040976515379151,-0.225695309821489,-0.2606449455298442,0.5966729886293564,0.7523741847328391,developmental_delay
Otx2,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6549033490262748,0.6549033490262748,rdeg_proxy_quick,0.8119713159395554,0.678049061694627,-0.2082357632625471,-0.28680026472333175,0.6037355526770083,0.7523741847328391,developmental_delay
Prdm16,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6506213124602649,0.6506213124602649,rdeg_proxy_quick,0.7964983426798953,0.6615538557568865,-0.21094403886827928,-0.32862849626782487,0.585554303811616,0.7523741847328391,developmental_delay
Dach2,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6467529297651747,0.6467529297651747,rdeg_proxy_quick,0.8283811415413033,0.7323610442562264,-0.24533543913228972,-0.25793816430349037,0.5830457024090134,0.7523741847328391,developmental_delay
Hoxd4,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6231392114024206,0.6231392114024206,rdeg_proxy_quick,0.7770144057692252,0.6522796722076603,-0.20004866454733394,-0.3006206460045626,0.5769657412218913,0.7523741847328391,developmental_delay
Rorb,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.580747434314427,0.580747434314427,rdeg_proxy_quick,0.713829453218587,0.5995923280617668,-0.19353357140127492,-0.3824403013828481,0.5202958818173121,0.7523741847328391,developmental_delay
Satb2,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.6539820238613854,0.6539820238613854,rdeg_proxy_quick,0.8824592439795834,0.6178732562827111,-0.3250102198487367,-0.11727060730648298,0.5574490241308467,0.7523741847328391,developmental_delay
Rfx4,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.5639965219678045,0.5639965219678045,rdeg_proxy_quick,0.7799079922247805,0.598854331131365,-0.2638700802044326,-0.17727633346735083,0.5160379120203479,0.7523741847328391,developmental_delay
Eya1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.5492922889318619,0.5492922889318619,rdeg_proxy_quick,0.6983058821549204,0.479867472028213,-0.3161990817440292,-0.40406065299948424,0.3821068004108912,0.7523741847328391,developmental_delay
Lef1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.5359506283171412,0.5359506283171412,rdeg_proxy_quick,0.6906824727993847,0.4835001222140737,-0.31085626487194473,-0.38187345271515594,0.37982620792743993,0.7523741847328391,developmental_delay
Prox1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.5071287058566424,0.5071287058566424,rdeg_proxy_quick,0.6512352303445885,0.47253027040564455,-0.31129004618057493,-0.42134616750568576,0.3399451841640136,0.7523741847328391,developmental_delay
Eya4,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.47952429122859125,0.47952429122859125,rdeg_proxy_quick,0.6567030166470528,0.5208148396221113,-0.2747763042456043,-0.30301046424824973,0.3819267124014484,0.7523741847328391,developmental_delay
Glis3,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.47024859608145847,0.47024859608145847,rdeg_proxy_quick,0.6208098894605593,0.48887730582685157,-0.29243533009997436,-0.3922835086154545,0.3283745593605849,0.7523741847328391,developmental_delay
Pax3,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4681662111141657,0.4681662111141657,rdeg_proxy_quick,0.650697930840087,0.5294099189385919,-0.2666207461021518,-0.2872262911079918,0.3840771847379352,0.7523741847328391,developmental_delay
Nrg1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.46800973278681696,0.46800973278681696,rdeg_proxy_quick,0.6269831318620621,0.5000804986980143,-0.2843630781578852,-0.36265123750194495,0.3426200537041768,0.7523741847328391,developmental_delay
Zbtb16,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4484913948061241,0.4484913948061241,rdeg_proxy_quick,0.6206734373544196,0.5205755038529937,-0.26583596901757434,-0.3200374040658355,0.35483746833684526,0.7523741847328391,developmental_delay
Satb1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4406639784801093,0.4406639784801093,rdeg_proxy_quick,0.6185371223991395,0.5594061306652816,-0.2395551744496237,-0.3054117661903164,0.3789819479495158,0.7523741847328391,developmental_delay
Otx2,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4402294341536403,0.4402294341536403,rdeg_proxy_quick,0.6048361223937092,0.5135524356006292,-0.26800725496897876,-0.3437221976036684,0.33682886742473034,0.7523741847328391,developmental_delay
Prdm16,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4359473975876305,0.4359473975876305,rdeg_proxy_quick,0.5858432078963652,0.4973755318686786,-0.27850920697694315,-0.3915507901040916,0.307334000919422,0.7523741847328391,developmental_delay
Dach2,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4320790148925403,0.4320790148925403,rdeg_proxy_quick,0.6301354777866768,0.6187125658277604,-0.20221669744897175,-0.29076259185556075,0.42791878033770503,0.7523741847328391,developmental_delay
Hoxd4,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.40846529652978614,0.40846529652978614,rdeg_proxy_quick,0.5719416446253784,0.5214314965352083,-0.2534773727817738,-0.34715416490099693,0.31846427184360465,0.7523741847328391,developmental_delay
Rorb,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.3660735194417925,0.3660735194417925,rdeg_proxy_quick,0.5052628736257696,0.5052628736257696,-0.2498659732265237,-0.422189387618951,0.2553969003992459,0.7523741847328391,developmental_delay
Satb2,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.5515619542362675,0.5515619542362675,rdeg_proxy_quick,0.8660695356241173,0.6001590072149364,-0.03772367415835076,-0.12016034785242868,0.6001590072149364,0.7523741847328391,reversible_response
Rfx4,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.46157645234268646,0.46157645234268646,rdeg_proxy_quick,0.7626719373308283,0.5231400520637844,-0.02126049405249919,-0.19618450103373686,0.5231400520637844,0.7523741847328391,reversible_response
Eya1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.4468722193067439,0.4468722193067439,rdeg_proxy_quick,0.6793619973714434,0.38926428185287826,-0.02162583940461782,-0.4489378540491186,0.38926428185287826,0.7523741847328391,reversible_response
Lef1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.4335305586920232,0.4335305586920232,rdeg_proxy_quick,0.6718816361504498,0.3870265891797193,-0.018734390506451315,-0.4283804482787871,0.3870265891797193,0.7523741847328391,reversible_response
Prox1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.40470863623152437,0.40470863623152437,rdeg_proxy_quick,0.6321777144772938,0.3492148590437376,-0.011884509801330267,-0.48605829842054626,0.3492148590437376,0.7523741847328391,reversible_response
Eya4,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3771042216034733,0.3771042216034733,rdeg_proxy_quick,0.6387981664634246,0.3915921666404437,-0.004338148822432553,-0.3572632660704663,0.3915921666404437,0.7523741847328391,reversible_response
Glis3,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3678285264563405,0.3678285264563405,rdeg_proxy_quick,0.6022185394023721,0.34005050506438,-0.001888618151421495,-0.4680817283916598,0.34005050506438,0.7523741847328391,reversible_response
Pax3,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3657461414890477,0.3657461414890477,rdeg_proxy_quick,0.6330680809225608,0.3943854928586772,-0.0013893886347533524,-0.34192949019277696,0.3943854928586772,0.7523741847328391,reversible_response
Nrg1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.365589663161699,0.365589663161699,rdeg_proxy_quick,0.6086732959144784,0.35402859211177073,-0.0012979793115571736,-0.4330938808879423,0.35402859211177073,0.7523741847328391,reversible_response
Zbtb16,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3460713251810061,0.3460713251810061,rdeg_proxy_quick,0.6030244314353779,0.36703852604902465,0.0042197106863886,-0.38817567227631955,0.36703852604902465,0.7523741847328391,reversible_response
Satb1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.33824390885499134,0.33824390885499134,rdeg_proxy_quick,0.6011857225217871,0.3937756846401217,0.008616772072287615,-0.37436106458467233,0.3937756846401217,0.7523741847328391,reversible_response
Otx2,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.33780936452852234,0.33780936452852234,rdeg_proxy_quick,0.5871007033813485,0.3501723449703502,0.006755284450004173,-0.4204146804889801,0.3501723449703502,0.7523741847328391,reversible_response
Prdm16,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.33352732796251255,0.33352732796251255,rdeg_proxy_quick,0.5677280940399819,0.3221642854518756,0.008305784783726788,-0.4819485256729714,0.3221642854518756,0.7523741847328391,reversible_response
Dach2,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.32965894526742234,0.32965894526742234,rdeg_proxy_quick,0.6135110025693506,0.4448753328499369,0.013494848378172275,-0.35653210728789536,0.4448753328499369,0.7523741847328391,reversible_response
Hoxd4,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3060452269046682,0.3060452269046682,rdeg_proxy_quick,0.5548530308572482,0.33496943101815213,0.016731731390038473,-0.4362340216389581,0.33496943101815213,0.7523741847328391,reversible_response
Rorb,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.26365344981667455,0.26365344981667455,rdeg_proxy_quick,0.488731909278977,0.28002187664907635,0.03310691592688636,-0.5465913199703858,0.28002187664907635,0.7523741847328391,reversible_response
Satb2,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.717298936096565,0.717298936096565,rdeg_proxy_quick,1.1845152881958072,0.762814197788733,0.11707222605195788,-0.09774064630402723,0.762814197788733,0.7523741847328391,off_manifold_collapse
Rfx4,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.6273134342029839,0.6273134342029839,rdeg_proxy_quick,1.0673301897795628,0.7458127442310831,0.18316248290257464,-0.14860826853256426,0.7458127442310831,0.7523741847328391,reversible_response
Eya1,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.6126092011670413,0.6126092011670413,rdeg_proxy_quick,1.0019696964693083,0.6249435793345641,0.17835787868489472,-0.34542264887812946,0.6249435793345641,0.7523741847328391,reversible_response
Lef1,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5992675405523207,0.5992675405523207,rdeg_proxy_quick,0.9900705266803305,0.6205564539069494,0.1825118544674159,-0.32822664485184416,0.6205564539069494,0.7523741847328391,reversible_response
