perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_amplitude,recovery_cost,developmental_delay_score,fate_deflection_index,off_manifold_score,off_manifold_threshold,response_recovery_class
KO_PAX3,global_mean,Theiler stage 23,23,hematopoietic stem cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.41022393096643905,-0.7975566912947532,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,megakaryocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.8499342525075428,-5.950702390706285,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,monocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.03189053405083153,-0.41455475101517414,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,myeloid suppressor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.11105988344110729,-2.860717984966197,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,osteoclast,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511154,1.5077565764144043,-5.675990567048146,0.7207879400511154,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,plasmacytoid dendritic cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7090102603649792,0.04067474727332532,-0.43539882549447084,0.7090102603649792,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,Kupffer cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.6745747592155976,-0.029788771842746753,-0.32552879528359246,0.6745747592155976,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,adipose macrophage,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.6012489564207183,-0.3002441818816688,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,central nervous system macrophage,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.012112828915435858,-0.3035227996160168,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,conventional dendritic cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.6813247159108541,0.0218298365035845,-0.11074138021539826,0.6813247159108541,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,erythroid progenitor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.5688270452528265,-4.312267806253724,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,granulocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.16548962299479864,-0.7361200859271622,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,hematopoietic stem cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.5400364963845683,-0.8005294611179292,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,megakaryocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.4412059696858168,-6.390246262089686,0.7207879400511152,3.5336993537991024,reversible_response
