tf,system_or_cell_type,system_process,ot_grn_evidence_score,n_system_specific_edges,sum_abs_system_weight,mean_abs_system_weight,max_abs_system_weight,n_positive_edges,n_negative_edges,top_system_targets,biological_process_proxy,grn_n_direct_targets,grn_mean_abs_weight,top_grn_targets,global_effect_score,developmental_delay_score,mean_temporal_sensitivity,peak_sensitivity_stage,peak_sensitivity,mutual_information,p_value,significant,mean_out_degree,mass_shift_mean
Prdm16,hematopoietic stem cell,hematopoietic progenitor maintenance and lineage choice,0.44965451693754177,8,0.605924446135759,0.07574055576696988,0.0934026390314102,8,0,Runx2(+0.093); Selplg(+0.087); Cyp7b1(+0.080); St18(+0.079); B630019A10Rik(+0.076); Vdr(+0.076); Nfe2(+0.069); Gna14(+0.045),hematopoietic progenitor maintenance and lineage choice,10,0.11481159999999999,"Rhbdl3(activator,0.139); Cadm2(activator,0.130); 9430076C15Rik(activator,0.126); Plcl1(activator,0.119); Mylk(repressor,0.111); Pcdh17(activator,0.107); Rorb(activator,0.106); Spon1(repressor,0.105)",0.011954647488892,0.0019283622968941,0.00010277086698803641,Theiler stage 12,0.0001556045172037,0.0284487725490222,0.388,False,11.625,9957.618392944336
Eya4,neural cell,neural patterning / neuronal differentiation,0.4465968652532703,5,0.36131236702203734,0.07226247340440747,0.102044865489006,3,2,Rfx4(+0.102); Dach2(+0.086); Ulbp1(-0.066); Gm13986(+0.059); Slc1a3(-0.048),neural patterning / neuronal differentiation; neural regionalization,10,0.1055782,"Gm45009(activator,0.126); Mecom(activator,0.122); Casz1(activator,0.112); Rfx4(activator,0.108); Bmp6(activator,0.105); Dach2(activator,0.103); Glra1(activator,0.100); Arhgap6(activator,0.097)",0.0195053871721029,0.0025683373678475,,,,0.0550714129332962,0.006,True,10.25,69509.53227233887
Satb1,cardiac muscle cell,cardiac muscle differentiation,0.4447044892581859,7,0.522560369223356,0.0746514813176223,0.0899679735302925,7,0,Ldb2(+0.090); Plcl1(+0.083); Aplnr(+0.075); Egfr(+0.075); Maf(+0.072); Prox1(+0.068); Elavl4(+0.059),cardiac muscle differentiation,10,0.0898065,"Lef1(activator,0.104); Cntn3(activator,0.097); Smpd3(activator,0.089); Parn(activator,0.089); Clec4a1(activator,0.089); Satb2(activator,0.088); Itga8(activator,0.087); Atp6v0a4(activator,0.086)",0.0173074267804622,0.0025597573257982,3.781366145842041e-05,Theiler stage 14,7.832341361790895e-05,0.0447578900494776,0.026,True,9.625,33709.73094177246
Lef1,neural cell,neural patterning / neuronal differentiation,0.4435084600542602,3,0.24823571741580952,0.08274523913860317,0.0847127437591552,3,0,Pax5(+0.085); Pou4f1(+0.085); Sox10(+0.079),neural patterning / neuronal differentiation,10,0.13481620000000002,"Fgf15(activator,0.327); Asic2(activator,0.267); Sulf1(activator,0.101); Colec12(activator,0.100); Lrp2(activator,0.099); Parn(activator,0.093); Crabp1(activator,0.090); Spib(activator,0.090)",0.0168749690055847,0.00218011229299,0.00016182873741850287,Theiler stage 12,0.0002397117350483,0.0351342233096294,0.174,False,11.5,10696.433334350586
Dach2,cardiac muscle cell,cardiac muscle differentiation,0.4417363470111989,3,0.1506671253591775,0.05022237511972583,0.0876086875796318,0,3,Gm15720(-0.088); Myl2(-0.039); mt-Nd2(-0.024),cardiac muscle differentiation; myogenic / mesoderm morphogenesis,10,0.1050761,"Pax3(activator,0.135); Rfx4(activator,0.128); Satb2(activator,0.108); Ntn1(activator,0.107); Pip5k1b(activator,0.099); Gm44905(activator,0.099); Hoxd4(activator,0.098); Casz1(activator,0.094)",0.0171716455370187,0.0028559644706547,0.00013989555463918125,Theiler stage 19,0.0001459881605114,0.0550714129332959,0.006,True,10.25,11747.649154663086
Zbtb16,muscle precursor cell,mesoderm-to-muscle precursor specification,0.4416235193085914,12,0.7779863402247427,0.06483219501872856,0.0820059105753898,12,0,Mecom(+0.082); Lrp2(+0.080); Gata4(+0.078); Rfx4(+0.076); Gna14(+0.073); Trim30a(+0.069); Agmo(+0.068); 9130024F11Rik(+0.067),mesoderm-to-muscle precursor specification; neural regionalization; myogenic / mesoderm morphogenesis,10,0.1201146,"Scube2(activator,0.148); Klk9(activator,0.130); Slit3(activator,0.124); Pappa(activator,0.121); Hoxd4(activator,0.118); Spon1(activator,0.117); Rnf220(activator,0.117); Trabd2b(activator,0.112)",0.0160443168133497,0.0026541005354374,,,,0.0282783685474151,0.396,False,9.125,25665.518112182617
Pax3,neural cell,neural patterning / neuronal differentiation,0.44027667366654244,6,0.35111629217863055,0.058519382029771756,0.0860309973359108,1,5,Rgcc(-0.086); Plcl1(-0.062); Lgr5(+0.056); Dlx1(-0.052); 9430076C15Rik(-0.052); Col4a3(-0.043),neural patterning / neuronal differentiation; hematopoietic / erythroid regulation; metabolic or stress response,10,0.1359672,"Nrg1(activator,0.351); Lef1(activator,0.278); Dach2(activator,0.115); Veph1(repressor,0.092); Gm28175(repressor,0.090); Scml4(repressor,0.089); Rgcc(repressor,0.087); Fam46c(repressor,0.087)",0.0159425660967826,0.0035873651504516,,,,0.0451183692546634,0.032,True,13.125,7796.202456474304
Pax3,muscle precursor cell,mesoderm-to-muscle precursor specification,0.4395229814962095,5,0.3485422357916829,0.06970844715833659,0.0807450264692306,5,0,Npr3(+0.081); Kcnk13(+0.070); Slc1a3(+0.067); Nr3c2(+0.067); Spon1(+0.064),mesoderm-to-muscle precursor specification,10,0.1359672,"Nrg1(activator,0.351); Lef1(activator,0.278); Dach2(activator,0.115); Veph1(repressor,0.092); Gm28175(repressor,0.090); Scml4(repressor,0.089); Rgcc(repressor,0.087); Fam46c(repressor,0.087)",0.0159425660967826,0.0035873651504516,,,,0.0451183692546634,0.032,True,13.125,7796.202456474304
Lef1,cardiac muscle cell,cardiac muscle differentiation,0.43819060466717596,3,0.2300738468766212,0.07669128229220706,0.0870610922574997,3,0,Etv1(+0.087); Pde11a(+0.079); Svep1(+0.064),cardiac muscle differentiation; myogenic / mesoderm morphogenesis; ECM and tissue morphogenesis,10,0.13481620000000002,"Fgf15(activator,0.327); Asic2(activator,0.267); Sulf1(activator,0.101); Colec12(activator,0.100); Lrp2(activator,0.099); Parn(activator,0.093); Crabp1(activator,0.090); Spib(activator,0.090)",0.0168749690055847,0.00218011229299,0.00016182873741850287,Theiler stage 12,0.0002397117350483,0.0351342233096294,0.174,False,11.5,10696.433334350586
Pax3,erythroid progenitor cell,definitive erythroid differentiation,0.43804631562427276,4,0.343499034643173,0.08587475866079325,0.0877160802483558,4,0,Ets1(+0.088); Cpm(+0.087); Adgre4(+0.085); Stat4(+0.084),definitive erythroid differentiation,10,0.1359672,"Nrg1(activator,0.351); Lef1(activator,0.278); Dach2(activator,0.115); Veph1(repressor,0.092); Gm28175(repressor,0.090); Scml4(repressor,0.089); Rgcc(repressor,0.087); Fam46c(repressor,0.087)",0.0159425660967826,0.0035873651504516,,,,0.0451183692546634,0.032,True,13.125,7796.202456474304
Eya4,hematopoietic stem cell,hematopoietic progenitor maintenance and lineage choice,0.4369785922237854,5,0.3284634426236151,0.06569268852472301,0.0740448087453842,5,0,Nr1h5(+0.074); Lgr5(+0.070); Dlx1(+0.067); Pf4(+0.063); Ebf3(+0.054),hematopoietic progenitor maintenance and lineage choice; neural regionalization,10,0.1055782,"Gm45009(activator,0.126); Mecom(activator,0.122); Casz1(activator,0.112); Rfx4(activator,0.108); Bmp6(activator,0.105); Dach2(activator,0.103); Glra1(activator,0.100); Arhgap6(activator,0.097)",0.0195053871721029,0.0025683373678475,,,,0.0550714129332962,0.006,True,10.25,69509.53227233887
Satb1,myoblast,myogenic commitment and skeletal muscle differentiation,0.434106246682329,7,0.4863645918667313,0.06948065598096162,0.0819960981607437,7,0,Eya2(+0.082); Prdm16(+0.082); Cpm(+0.080); Isl1(+0.070); Otx2(+0.070); 1700007G11Rik(+0.052); Mecom(+0.050),myogenic commitment and skeletal muscle differentiation; neural regionalization; myogenic / mesoderm morphogenesis,10,0.0898065,"Lef1(activator,0.104); Cntn3(activator,0.097); Smpd3(activator,0.089); Parn(activator,0.089); Clec4a1(activator,0.089); Satb2(activator,0.088); Itga8(activator,0.087); Atp6v0a4(activator,0.086)",0.0173074267804622,0.0025597573257982,3.781366145842041e-05,Theiler stage 14,7.832341361790895e-05,0.0447578900494776,0.026,True,9.625,33709.73094177246
Nrg1,primitive erythroid progenitor,primitive erythroid differentiation,0.43304897448699226,7,0.5620764419436451,0.08029663456337788,0.0825239419937133,7,0,Gpc5(+0.083); Adamtsl1(+0.082); Smoc1(+0.081); Angpt1(+0.080); Eya1(+0.079); Gm42906(+0.079); Satb2(+0.078),primitive erythroid differentiation; myogenic / mesoderm morphogenesis; ECM and tissue morphogenesis,10,0.145708,"Epha3(activator,0.306); Nkain2(activator,0.138); March1(activator,0.131); Csmd1(activator,0.130); Rgs20(activator,0.128); Nrxn3(activator,0.127); Pcdh15(activator,0.125); Dgkb(activator,0.124)",0.0195853877812623,0.002594020217657,,,,0.0358542270159847,0.144,False,8.375,6159.672926902771
Eya4,myoblast,myogenic commitment and skeletal muscle differentiation,0.4261975310188219,4,0.29164329171180714,0.07291082292795178,0.0794016942381858,3,1,Aim2(-0.079); Vwa3a(+0.073); Iigp1(+0.072); Atp6v0a4(+0.067),myogenic commitment and skeletal muscle differentiation,10,0.1055782,"Gm45009(activator,0.126); Mecom(activator,0.122); Casz1(activator,0.112); Rfx4(activator,0.108); Bmp6(activator,0.105); Dach2(activator,0.103); Glra1(activator,0.100); Arhgap6(activator,0.097)",0.0195053871721029,0.0025683373678475,,,,0.0550714129332962,0.006,True,10.25,69509.53227233887
Bcl11b,cardiac muscle cell,cardiac muscle differentiation,0.42466152500114723,8,0.5154505595564838,0.06443131994456047,0.0777535364031791,4,4,Tbx20(+0.078); Tfap2b(+0.077); Stab1(+0.068); Sftpd(-0.063); Hamp(-0.062); Plin4(-0.061); Zbtb16(-0.060); Prox1(+0.047),cardiac muscle differentiation; neural regionalization,10,0.1673023,"Cntnap2(activator,0.389); Cdh10(activator,0.303); Egfem1(activator,0.165); Cdh8(activator,0.139); Edil3(activator,0.137); Kcnq3(activator,0.132); Gm44593(activator,0.131); C130073E24Rik(activator,0.093)",0.0076353135518729,0.0013845451176166,,,,0.0565912927210264,0.004,True,8.875,5661.721481323242
Prdm16,myotube,muscle fiber maturation,0.42340977726533696,8,0.5162917785346504,0.0645364723168313,0.088948018848896,8,0,Ebf1(+0.089); Ccbe1(+0.069); Svep1(+0.066); Cped1(+0.061); Lmx1b(+0.061); A830018L16Rik(+0.059); Tbx18(+0.056); Hpse2(+0.055),muscle fiber maturation; neural regionalization; myogenic / mesoderm morphogenesis; ECM and tissue morphogenesis,10,0.11481159999999999,"Rhbdl3(activator,0.139); Cadm2(activator,0.130); 9430076C15Rik(activator,0.126); Plcl1(activator,0.119); Mylk(repressor,0.111); Pcdh17(activator,0.107); Rorb(activator,0.106); Spon1(repressor,0.105)",0.011954647488892,0.0019283622968941,0.00010277086698803641,Theiler stage 12,0.0001556045172037,0.0284487725490222,0.388,False,11.625,9957.618392944336
Prdm16,muscle precursor cell,mesoderm-to-muscle precursor specification,0.42156830039894905,7,0.5100026521831748,0.07285752174045354,0.1141423732042312,7,0,Tbx15(+0.114); Lgr5(+0.091); Chst9(+0.077); C1qtnf7(+0.076); Tbx3os1(+0.072); Cpa6(+0.068); Unc13c(+0.012),mesoderm-to-muscle precursor specification; myogenic / mesoderm morphogenesis,10,0.11481159999999999,"Rhbdl3(activator,0.139); Cadm2(activator,0.130); 9430076C15Rik(activator,0.126); Plcl1(activator,0.119); Mylk(repressor,0.111); Pcdh17(activator,0.107); Rorb(activator,0.106); Spon1(repressor,0.105)",0.011954647488892,0.0019283622968941,0.00010277086698803641,Theiler stage 12,0.0001556045172037,0.0284487725490222,0.388,False,11.625,9957.618392944336
Nrg1,erythroid progenitor cell,definitive erythroid differentiation,0.42123368629401453,8,0.5217241346836088,0.0652155168354511,0.0708244889974594,8,0,Camk4(+0.071); Fndc1(+0.070); C1qtnf7(+0.069); Lgr5(+0.069); Glis3(+0.066); Cadps2(+0.066); Fam189a1(+0.058); 9430076C15Rik(+0.052),definitive erythroid differentiation; neural adhesion and axon guidance,10,0.145708,"Epha3(activator,0.306); Nkain2(activator,0.138); March1(activator,0.131); Csmd1(activator,0.130); Rgs20(activator,0.128); Nrxn3(activator,0.127); Pcdh15(activator,0.125); Dgkb(activator,0.124)",0.0195853877812623,0.002594020217657,,,,0.0358542270159847,0.144,False,8.375,6159.672926902771
Ebf2,myoblast,myogenic commitment and skeletal muscle differentiation,0.4191319978799138,12,0.8215292543172833,0.06846077119310694,0.1449214220046997,12,0,Eya2(+0.145); Pax3(+0.112); St6galnac5(+0.070); Lhfpl3(+0.065); Gata2(+0.063); Wnt8b(+0.060); Satb1(+0.059); Pou6f2(+0.059),myogenic commitment and skeletal muscle differentiation; Wnt/FGF signaling; neural regionalization,10,0.0848092,"Mecom(activator,0.105); Gm44536(activator,0.100); Otx2(activator,0.093); Six3os1(activator,0.086); Coq8a(repressor,0.080); Dlk1(activator,0.080); Cntn6(activator,0.078); Sv2c(repressor,0.077)",0.0061583998613059,0.0009722698596306,,,,0.0305167033138769,0.364,False,12.375,5131.910202026367
Pax3,myoblast,myogenic commitment and skeletal muscle differentiation,0.41826260079513056,4,0.2759324610233304,0.0689831152558326,0.0969216898083686,4,0,Prdm16(+0.097); Cyyr1(+0.072); 1700007G11Rik(+0.054); Tbx20(+0.053),myogenic commitment and skeletal muscle differentiation,10,0.1359672,"Nrg1(activator,0.351); Lef1(activator,0.278); Dach2(activator,0.115); Veph1(repressor,0.092); Gm28175(repressor,0.090); Scml4(repressor,0.089); Rgcc(repressor,0.087); Fam46c(repressor,0.087)",0.0159425660967826,0.0035873651504516,,,,0.0451183692546634,0.032,True,13.125,7796.202456474304
Eya4,primitive erythroid progenitor,primitive erythroid differentiation,0.4179302554150591,3,0.2634083777666091,0.0878027925888697,0.0880504623055458,3,0,Unc13c(+0.088); Eng(+0.088); 9130410C08Rik(+0.088),primitive erythroid differentiation,10,0.1055782,"Gm45009(activator,0.126); Mecom(activator,0.122); Casz1(activator,0.112); Rfx4(activator,0.108); Bmp6(activator,0.105); Dach2(activator,0.103); Glra1(activator,0.100); Arhgap6(activator,0.097)",0.0195053871721029,0.0025683373678475,,,,0.0550714129332962,0.006,True,10.25,69509.53227233887
Dach2,erythroid progenitor cell,definitive erythroid differentiation,0.4164560284011497,1,0.0643282085657119,0.0643282085657119,0.0643282085657119,1,0,Tal1(+0.064),definitive erythroid differentiation; hematopoietic / erythroid regulation,10,0.1050761,"Pax3(activator,0.135); Rfx4(activator,0.128); Satb2(activator,0.108); Ntn1(activator,0.107); Pip5k1b(activator,0.099); Gm44905(activator,0.099); Hoxd4(activator,0.098); Casz1(activator,0.094)",0.0171716455370187,0.0028559644706547,0.00013989555463918125,Theiler stage 19,0.0001459881605114,0.0550714129332959,0.006,True,10.25,11747.649154663086
Satb1,neural cell,neural patterning / neuronal differentiation,0.4163439024295031,6,0.4257015287876127,0.07095025479793544,0.0753330364823341,6,0,Ism1(+0.075); Pax5(+0.074); Lrp2(+0.074); Lhx8(+0.070); Gm13986(+0.067); Cmtm8(+0.066),neural patterning / neuronal differentiation,10,0.0898065,"Lef1(activator,0.104); Cntn3(activator,0.097); Smpd3(activator,0.089); Parn(activator,0.089); Clec4a1(activator,0.089); Satb2(activator,0.088); Itga8(activator,0.087); Atp6v0a4(activator,0.086)",0.0173074267804622,0.0025597573257982,3.781366145842041e-05,Theiler stage 14,7.832341361790895e-05,0.0447578900494776,0.026,True,9.625,33709.73094177246
Satb1,erythroid progenitor cell,definitive erythroid differentiation,0.4140123464376976,5,0.41773865371942487,0.08354773074388497,0.0855632275342941,5,0,Galnt18(+0.086); Erg(+0.085); Mpl(+0.084); Myo1g(+0.084); F10(+0.080),definitive erythroid differentiation; hematopoietic / erythroid regulation,10,0.0898065,"Lef1(activator,0.104); Cntn3(activator,0.097); Smpd3(activator,0.089); Parn(activator,0.089); Clec4a1(activator,0.089); Satb2(activator,0.088); Itga8(activator,0.087); Atp6v0a4(activator,0.086)",0.0173074267804622,0.0025597573257982,3.781366145842041e-05,Theiler stage 14,7.832341361790895e-05,0.0447578900494776,0.026,True,9.625,33709.73094177246
Prdm16,myoblast,myogenic commitment and skeletal muscle differentiation,0.41364040431820703,8,0.48292680829763385,0.06036585103720423,0.0660822838544845,8,0,1700007G11Rik(+0.066); Isl1(+0.066); Tbx20(+0.062); Acoxl(+0.061); Mecom(+0.060); St6galnac5(+0.058); Satb1(+0.056); Pax3(+0.054),myogenic commitment and skeletal muscle differentiation; neural regionalization; myogenic / mesoderm morphogenesis; metabolic or stress response,10,0.11481159999999999,"Rhbdl3(activator,0.139); Cadm2(activator,0.130); 9430076C15Rik(activator,0.126); Plcl1(activator,0.119); Mylk(repressor,0.111); Pcdh17(activator,0.107); Rorb(activator,0.106); Spon1(repressor,0.105)",0.011954647488892,0.0019283622968941,0.00010277086698803641,Theiler stage 12,0.0001556045172037,0.0284487725490222,0.388,False,11.625,9957.618392944336
Satb1,myotube,muscle fiber maturation,0.413218217518785,7,0.41502649523317786,0.059289499319025406,0.0766061767935752,5,2,Gata4(+0.077); Cadps2(+0.072); Lgr6(+0.065); Nr5a2(+0.064); mt-Nd2(-0.061); Pde3a(+0.049); Mef2c(-0.028),muscle fiber maturation; neural adhesion and axon guidance; metabolic or stress response,10,0.0898065,"Lef1(activator,0.104); Cntn3(activator,0.097); Smpd3(activator,0.089); Parn(activator,0.089); Clec4a1(activator,0.089); Satb2(activator,0.088); Itga8(activator,0.087); Atp6v0a4(activator,0.086)",0.0173074267804622,0.0025597573257982,3.781366145842041e-05,Theiler stage 14,7.832341361790895e-05,0.0447578900494776,0.026,True,9.625,33709.73094177246
Satb1,hematopoietic stem cell,hematopoietic progenitor maintenance and lineage choice,0.4079554534725457,6,0.3970527760684487,0.06617546267807478,0.0881196111440658,5,1,St18(+0.088); Foxo3(+0.077); C1qtnf7(+0.067); Eya1(+0.062); Stat4(+0.061); Stab1(-0.042),hematopoietic progenitor maintenance and lineage choice; hematopoietic / erythroid regulation; metabolic or stress response,10,0.0898065,"Lef1(activator,0.104); Cntn3(activator,0.097); Smpd3(activator,0.089); Parn(activator,0.089); Clec4a1(activator,0.089); Satb2(activator,0.088); Itga8(activator,0.087); Atp6v0a4(activator,0.086)",0.0173074267804622,0.0025597573257982,3.781366145842041e-05,Theiler stage 14,7.832341361790895e-05,0.0447578900494776,0.026,True,9.625,33709.73094177246
Lef1,muscle precursor cell,mesoderm-to-muscle precursor specification,0.40708735935680285,3,0.1238481085747479,0.0412827028582493,0.0562517717480659,2,1,Lhx1(+0.056); Wt1(+0.043); Eya4(-0.024),mesoderm-to-muscle precursor specification,10,0.13481620000000002,"Fgf15(activator,0.327); Asic2(activator,0.267); Sulf1(activator,0.101); Colec12(activator,0.100); Lrp2(activator,0.099); Parn(activator,0.093); Crabp1(activator,0.090); Spib(activator,0.090)",0.0168749690055847,0.00218011229299,0.00016182873741850287,Theiler stage 12,0.0002397117350483,0.0351342233096294,0.174,False,11.5,10696.433334350586
Bcl11b,neural cell,neural patterning / neuronal differentiation,0.4045817328693822,8,0.44687280431389775,0.05585910053923722,0.0666467398405075,6,2,Foxn4(+0.067); Gpc5(-0.060); Eya1(-0.060); P2ry14(+0.059); Gm26973(+0.055); Stat4(+0.055); Gm26740(+0.054); Six3os1(+0.037),neural patterning / neuronal differentiation,10,0.1673023,"Cntnap2(activator,0.389); Cdh10(activator,0.303); Egfem1(activator,0.165); Cdh8(activator,0.139); Edil3(activator,0.137); Kcnq3(activator,0.132); Gm44593(activator,0.131); C130073E24Rik(activator,0.093)",0.0076353135518729,0.0013845451176166,,,,0.0565912927210264,0.004,True,8.875,5661.721481323242
Satb1,muscle precursor cell,mesoderm-to-muscle precursor specification,0.3954417482460454,4,0.35431519150733926,0.08857879787683481,0.0928374156355857,4,0,Pax8(+0.093); Pax2(+0.093); Lhx1(+0.092); Dkk2(+0.077),mesoderm-to-muscle precursor specification,10,0.0898065,"Lef1(activator,0.104); Cntn3(activator,0.097); Smpd3(activator,0.089); Parn(activator,0.089); Clec4a1(activator,0.089); Satb2(activator,0.088); Itga8(activator,0.087); Atp6v0a4(activator,0.086)",0.0173074267804622,0.0025597573257982,3.781366145842041e-05,Theiler stage 14,7.832341361790895e-05,0.0447578900494776,0.026,True,9.625,33709.73094177246
Zbtb16,neural cell,neural patterning / neuronal differentiation,0.3944782158061499,7,0.6169727668166158,0.08813896668808797,0.1063551306724548,6,1,Spon1(+0.106); Frem1(+0.104); Hoxd4(+0.102); Wnt1(+0.082); Pou4f1(+0.081); Rorb(-0.072); Cmtm8(+0.070),neural patterning / neuronal differentiation; Wnt/FGF signaling; neural regionalization; myogenic / mesoderm morphogenesis; ECM and tissue morphogenesis,10,0.1201146,"Scube2(activator,0.148); Klk9(activator,0.130); Slit3(activator,0.124); Pappa(activator,0.121); Hoxd4(activator,0.118); Spon1(activator,0.117); Rnf220(activator,0.117); Trabd2b(activator,0.112)",0.0160443168133497,0.0026541005354374,,,,0.0282783685474151,0.396,False,9.125,25665.518112182617
Bcl11b,myoblast,myogenic commitment and skeletal muscle differentiation,0.3935687113389416,6,0.40926044806838013,0.06821007467806335,0.0798394531011581,6,0,Twist2(+0.080); Atp6v0a4(+0.079); Fam189a1(+0.079); Angpt1(+0.071); Acoxl(+0.061); Eya2(+0.040),myogenic commitment and skeletal muscle differentiation; myogenic / mesoderm morphogenesis; metabolic or stress response; ECM and tissue morphogenesis,10,0.1673023,"Cntnap2(activator,0.389); Cdh10(activator,0.303); Egfem1(activator,0.165); Cdh8(activator,0.139); Edil3(activator,0.137); Kcnq3(activator,0.132); Gm44593(activator,0.131); C130073E24Rik(activator,0.093)",0.0076353135518729,0.0013845451176166,,,,0.0565912927210264,0.004,True,8.875,5661.721481323242
Ebf2,muscle precursor cell,mesoderm-to-muscle precursor specification,0.3929550609211601,10,0.732128150761127,0.0732128150761127,0.083736665546894,10,0,Gata4(+0.084); Gna14(+0.084); 9130024F11Rik(+0.076); Zbtb16(+0.074); Lrp2(+0.074); Rfx4(+0.074); Trim30a(+0.073); Gm43298(+0.071),mesoderm-to-muscle precursor specification; neural regionalization,10,0.0848092,"Mecom(activator,0.105); Gm44536(activator,0.100); Otx2(activator,0.093); Six3os1(activator,0.086); Coq8a(repressor,0.080); Dlk1(activator,0.080); Cntn6(activator,0.078); Sv2c(repressor,0.077)",0.0061583998613059,0.0009722698596306,,,,0.0305167033138769,0.364,False,12.375,5131.910202026367
Bcl11b,myotube,muscle fiber maturation,0.39084791257859813,5,0.3999682068824767,0.07999364137649534,0.1220148503780365,5,0,Ebf2(+0.122); Pde3a(+0.080); Gata4(+0.079); Nr5a2(+0.064); Tbx18(+0.055),muscle fiber maturation; neural regionalization; metabolic or stress response,10,0.1673023,"Cntnap2(activator,0.389); Cdh10(activator,0.303); Egfem1(activator,0.165); Cdh8(activator,0.139); Edil3(activator,0.137); Kcnq3(activator,0.132); Gm44593(activator,0.131); C130073E24Rik(activator,0.093)",0.0076353135518729,0.0013845451176166,,,,0.0565912927210264,0.004,True,8.875,5661.721481323242
