tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Pax3,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.165826678276062,1.165826678276062,1.165826678276062,0.009435211224250674,0.1888073980808258,2.529324531555176,1.165826713557597,1.0594775271091315,0.3895396203930418,0.6011733524950248,0.5626863715216118,0.5653866848062744,1.0,10,19,0.3130151033401489,cardiac muscle cell;muscle precursor cell;myoblast;myotube,16
Satb1,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.1021490097045898,1.1021490097045898,0.8825137634368906,0.029303302566009815,-0.05582759901881218,2.576205253601074,1.1021490390582387,1.1030881287367995,0.2396488468089561,0.6011733524950248,0.5203752443922943,0.6142587271495793,0.8007209149273125,10,25,0.3637152910232544,cardiac muscle cell;muscle precursor cell;myoblast;myotube,17
Eya4,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.0794445276260376,1.079444408416748,1.0794445276260376,0.013329467267696217,0.24787087738513947,2.4108166694641113,1.0794444837497637,0.9090645566674411,0.3895396203930418,0.6011733524950248,0.5801603409284204,0.6929618611863627,1.0,10,5,0.16733381152153015,neural cell,18
Satb2,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.0502281188964844,1.0502281188964844,0.9227353860123781,0.024948500867780495,0.09077577292919159,2.384167194366455,1.050228170844049,1.1301353480634486,0.011343439613128253,0.6011733524950248,0.8485568526711808,1.0,0.8786047234975314,10,33,0.3970705568790436,cardiac muscle cell;muscle precursor cell;myoblast;myotube,19
Nrg1,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.0079771280288696,1.0079771280288696,1.0079771280288696,0.01774043977978894,-0.08541761338710785,2.2917838096618652,1.007977111284287,0.8906331252206712,0.3895396203930418,0.6011733524950248,0.562445635633383,0.6958264708898145,1.0,10,4,0.15259423851966858,neural cell,20
Zbtb16,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,0.9976292252540588,0.9976292252540588,0.9976292252540588,0.01849015406980329,0.028665104880928993,2.316706418991089,0.9976293470664132,0.9861081556578515,0.3895396203930418,0.6011733524950248,0.532417423355394,0.5690301081885955,1.0,10,7,0.23630113899707794,neural cell,21
Satb2,erythroid,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.9916915893554688,0.9916917085647583,0.8713049146604891,0.03064702580572476,-0.010273374617099762,1.4427021741867065,0.9916915479576752,1.0627116758700876,0.4115826670035582,0.6049293945595217,0.8485568526711808,1.0,0.8786047234975314,10,17,0.31664443016052246,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,22
Eya1,erythroid,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.9844864010810852,0.9844863414764404,0.9511211088840467,0.022270676175939568,-0.015234498307108879,1.3668044805526733,0.9844862811649099,1.1607044810226723,0.7678105390875062,0.6049293945595217,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,27,0.4365304112434387,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,23
Pax3,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,0.9036197066307068,0.9036195278167725,0.9036197066307068,0.02693095726098528,-0.03558081015944481,2.350860595703125,0.9036195085080824,0.8835294393793367,0.3895396203930418,0.6011733524950248,0.5626863715216118,0.5653866848062744,1.0,10,6,0.14709483087062836,neural cell,24
Eya1,erythroid,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.8604510426521301,0.8604510426521301,0.8312894407977941,0.03596684406171697,-0.012755460105836391,1.2197588682174683,0.8604511089863209,1.1607044810226723,0.8713309692832946,0.4880959705471063,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,27,0.4365304112434387,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,25
Satb1,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,0.8378298878669739,0.8378299474716187,0.6708679143662909,0.0683255390660732,0.2957153618335724,2.355339527130127,0.8378298885778042,0.9171759850273726,0.2396488468089561,0.6011733524950248,0.5203752443922943,0.6142587271495793,0.8007209149273125,10,6,0.17403580248355865,neural cell,26
Satb2,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,0.8124803304672241,0.8124803900718689,0.7138490560973384,0.057533020618168604,0.2742774784564972,2.1864709854125977,0.8124804098368892,0.9533506850849907,0.011343439613128253,0.6011733524950248,0.8485568526711808,1.0,0.8786047234975314,10,7,0.20552684366703033,neural cell,27
Lef1,erythroid,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.7475470900535583,0.7475470900535583,0.7475470900535583,0.05027796546326969,0.026614081114530563,1.1703280210494995,0.7475470015756611,1.1255628912066293,0.6440534452943396,0.6049293945595217,0.6669700902954203,0.5987735608331716,1.0,10,24,0.39132893085479736,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,28
Lef1,erythroid,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.7159914970397949,0.7159914970397949,0.7159914970397949,0.057042082837479816,-0.008942392654716969,1.162021279335022,0.7159915042902295,1.1255628912066293,0.7180667880421227,0.4880959705471063,0.6669700902954203,0.5987735608331716,1.0,10,24,0.39132893085479736,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,29
Pax3,erythroid,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.6664814949035645,0.6664815545082092,0.6664814949035645,0.06953493578009766,0.00413093576207757,1.4582977294921875,0.6664814902223559,1.0474959254439815,0.3895396203930418,0.6049293945595217,0.5626863715216118,0.5653866848062744,1.0,10,17,0.29975178837776184,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,30
Eya1,erythroid,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.6384610533714294,0.6384609937667847,0.6168229285798893,0.08481424945120462,0.012590267695486546,0.8511378169059753,0.638461047298392,1.1607044810226723,0.844159720910775,0.5871494513452701,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,27,0.4365304112434387,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,31
Eya4,erythroid,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.6212382316589355,0.6212382316589355,0.6212382316589355,0.08332947701858458,-0.04167754948139191,1.1841462850570679,0.6212382205223844,1.0620856878553222,0.3895396203930418,0.6049293945595217,0.5801603409284204,0.6929618611863627,1.0,10,16,0.31594032049179077,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,32
