source_lineage,target_lineage,mass,source_time,target_time
Nascent mesoderm,ExE ectoderm,0.0012379783438518643,7.0,7.25
Nascent mesoderm,ExE endoderm,7.868208922445774e-05,7.0,7.25
Nascent mesoderm,ExE mesoderm,0.0014164266176521778,7.0,7.25
Nascent mesoderm,Haematoendothelial progenitors,0.009812134318053722,7.0,7.25
Nascent mesoderm,Mesenchyme,0.009548193775117397,7.0,7.25
Nascent mesoderm,Mixed mesoderm,0.009893319569528103,7.0,7.25
Nascent mesoderm,Nascent mesoderm,0.013926871120929718,7.0,7.25
Nascent mesoderm,Notochord,0.002008672570809722,7.0,7.25
Nascent mesoderm,PGC,0.0014454347547143698,7.0,7.25
Nascent mesoderm,Parietal endoderm,0.00024801064864732325,7.0,7.25
Nascent mesoderm,Primitive Streak,0.011255845427513123,7.0,7.25
Nascent mesoderm,Rostral neurectoderm,0.0005467132432386279,7.0,7.25
Nascent mesoderm,Stripped,0.0009673936292529106,7.0,7.25
Nascent mesoderm,Visceral endoderm,5.845531697579176e-11,7.0,7.25
PGC,Anterior Primitive Streak,0.0002898763632401824,7.0,7.25
PGC,Blood progenitors 1,0.00012524094199761748,7.0,7.25
PGC,Def. endoderm,0.0004013474390376359,7.0,7.25
PGC,Epiblast,0.0005680467584170401,7.0,7.25
PGC,ExE ectoderm,0.00010588682926027104,7.0,7.25
PGC,ExE endoderm,2.5018511223606765e-05,7.0,7.25
PGC,ExE mesoderm,0.00033191556576639414,7.0,7.25
PGC,Haematoendothelial progenitors,0.0009618221083655953,7.0,7.25
PGC,Mesenchyme,0.0035301693715155125,7.0,7.25
PGC,Mixed mesoderm,0.0036102458834648132,7.0,7.25
PGC,Nascent mesoderm,0.0007681403076276183,7.0,7.25
PGC,Notochord,0.00044417998287826777,7.0,7.25
PGC,PGC,0.012411576695740223,7.0,7.25
PGC,Parietal endoderm,3.923833719454706e-05,7.0,7.25
PGC,Primitive Streak,0.0010349195217713714,7.0,7.25
PGC,Rostral neurectoderm,0.00012010241334792227,7.0,7.25
PGC,Stripped,0.00023227307246997952,7.0,7.25
PGC,Visceral endoderm,9.200217844507197e-12,7.0,7.25
Parietal endoderm,Anterior Primitive Streak,0.0002213952539023012,7.0,7.25
Parietal endoderm,Blood progenitors 1,0.00024660833878442645,7.0,7.25
Parietal endoderm,Def. endoderm,0.0002712155401241034,7.0,7.25
Parietal endoderm,Epiblast,0.00022734129743184894,7.0,7.25
Parietal endoderm,ExE ectoderm,0.00014549361367244273,7.0,7.25
Parietal endoderm,ExE endoderm,9.466159099247307e-05,7.0,7.25
Parietal endoderm,ExE mesoderm,0.00021824597206432372,7.0,7.25
Parietal endoderm,Haematoendothelial progenitors,0.0003095130086876452,7.0,7.25
Parietal endoderm,Mesenchyme,0.00031632863101549447,7.0,7.25
Parietal endoderm,Mixed mesoderm,0.00045033401693217456,7.0,7.25
Parietal endoderm,Nascent mesoderm,0.0002621409948915243,7.0,7.25
Parietal endoderm,Notochord,0.0002350148861296475,7.0,7.25
Parietal endoderm,PGC,0.00030458954279311,7.0,7.25
Parietal endoderm,Parietal endoderm,0.07931249588727951,7.0,7.25
Parietal endoderm,Primitive Streak,0.0002486186276655644,7.0,7.25
Parietal endoderm,Rostral neurectoderm,9.509767551207915e-05,7.0,7.25
Parietal endoderm,Stripped,0.0003742591943591833,7.0,7.25
Parietal endoderm,Visceral endoderm,3.045901031395459e-11,7.0,7.25
Primitive Streak,Anterior Primitive Streak,0.0044842916540801525,7.0,7.25
Primitive Streak,Blood progenitors 1,0.0011469530873000622,7.0,7.25
Primitive Streak,Def. endoderm,0.006743511185050011,7.0,7.25
Primitive Streak,Epiblast,0.013095849193632603,7.0,7.25
Primitive Streak,ExE ectoderm,0.0015115563292056322,7.0,7.25
Primitive Streak,ExE endoderm,0.00020118396787438542,7.0,7.25
Primitive Streak,ExE mesoderm,0.002466427395120263,7.0,7.25
Primitive Streak,Haematoendothelial progenitors,0.007109114900231361,7.0,7.25
Primitive Streak,Mesenchyme,0.004994135815650225,7.0,7.25
Primitive Streak,Mixed mesoderm,0.004270241130143404,7.0,7.25
Primitive Streak,Nascent mesoderm,0.008020753972232342,7.0,7.25
Primitive Streak,Notochord,0.004024280235171318,7.0,7.25
Primitive Streak,PGC,0.0011168969795107841,7.0,7.25
Primitive Streak,Parietal endoderm,0.0004177690716460347,7.0,7.25
Primitive Streak,Primitive Streak,0.020444054156541824,7.0,7.25
Primitive Streak,Rostral neurectoderm,0.00107575545553118,7.0,7.25
Primitive Streak,Stripped,0.002210573060438037,7.0,7.25
Primitive Streak,Visceral endoderm,1.3006828947226268e-10,7.0,7.25
Rostral neurectoderm,Anterior Primitive Streak,0.002413542475551367,7.0,7.25
Rostral neurectoderm,Blood progenitors 1,0.0004897693288512528,7.0,7.25
Rostral neurectoderm,Def. endoderm,0.003051390405744314,7.0,7.25
Rostral neurectoderm,Epiblast,0.007379245478659868,7.0,7.25
Rostral neurectoderm,ExE ectoderm,0.0007970365695655346,7.0,7.25
Rostral neurectoderm,ExE endoderm,0.00016257179959211498,7.0,7.25
Rostral neurectoderm,ExE mesoderm,0.0011135513195767999,7.0,7.25
Rostral neurectoderm,Haematoendothelial progenitors,0.002677445998415351,7.0,7.25
Rostral neurectoderm,Mesenchyme,0.0025397760327905416,7.0,7.25
Rostral neurectoderm,Mixed mesoderm,0.002550148405134678,7.0,7.25
Rostral neurectoderm,Nascent mesoderm,0.004116946831345558,7.0,7.25
Rostral neurectoderm,Notochord,0.0027943141758441925,7.0,7.25
Rostral neurectoderm,PGC,0.0009961308678612113,7.0,7.25
Rostral neurectoderm,Parietal endoderm,0.00025839501176960766,7.0,7.25
Rostral neurectoderm,Primitive Streak,0.007362859323620796,7.0,7.25
Rostral neurectoderm,Rostral neurectoderm,0.0007522700470872223,7.0,7.25
Rostral neurectoderm,Stripped,0.002211284125223756,7.0,7.25
Rostral neurectoderm,Visceral endoderm,7.792201606182658e-11,7.0,7.25
Stripped,Anterior Primitive Streak,0.0027210628613829613,7.0,7.25
Stripped,Blood progenitors 1,0.000814064871519804,7.0,7.25
Stripped,Def. endoderm,0.004088039044290781,7.0,7.25
Stripped,Epiblast,0.005665848031640053,7.0,7.25
Stripped,ExE ectoderm,0.011366493068635464,7.0,7.25
Stripped,ExE endoderm,0.002193368971347809,7.0,7.25
Stripped,ExE mesoderm,0.0028209220618009567,7.0,7.25
Stripped,Haematoendothelial progenitors,0.008222857490181923,7.0,7.25
Stripped,Mesenchyme,0.008230728097259998,7.0,7.25
Stripped,Mixed mesoderm,0.008163932710886002,7.0,7.25
Stripped,Nascent mesoderm,0.0053604780696332455,7.0,7.25
Stripped,Notochord,0.0015090091619640589,7.0,7.25
Stripped,PGC,0.002642979146912694,7.0,7.25
Stripped,Parietal endoderm,0.00047912533045746386,7.0,7.25
Stripped,Primitive Streak,0.006413539871573448,7.0,7.25
Stripped,Rostral neurectoderm,0.0015198366018012166,7.0,7.25
Stripped,Stripped,0.011121047660708427,7.0,7.25
Stripped,Visceral endoderm,2.517280273117706e-10,7.0,7.25
Surface ectoderm,Anterior Primitive Streak,0.0010233032517135143,7.0,7.25
Surface ectoderm,Blood progenitors 1,0.000460316427052021,7.0,7.25
Surface ectoderm,Def. endoderm,0.0016850053798407316,7.0,7.25
Surface ectoderm,Epiblast,0.004019556567072868,7.0,7.25
Surface ectoderm,ExE ectoderm,0.0005428718868643045,7.0,7.25
Surface ectoderm,ExE endoderm,0.00020712897821795195,7.0,7.25
Surface ectoderm,ExE mesoderm,0.0009251540177501738,7.0,7.25
Surface ectoderm,Haematoendothelial progenitors,0.0023589786142110825,7.0,7.25
Surface ectoderm,Mesenchyme,0.00126746017485857,7.0,7.25
Surface ectoderm,Mixed mesoderm,0.002367549343034625,7.0,7.25
Surface ectoderm,Nascent mesoderm,0.007460845168679953,7.0,7.25
Surface ectoderm,Notochord,0.0015618691686540842,7.0,7.25
Surface ectoderm,PGC,0.0010823761112987995,7.0,7.25
Surface ectoderm,Parietal endoderm,0.00014334080333355814,7.0,7.25
Surface ectoderm,Primitive Streak,0.006695417687296867,7.0,7.25
Surface ectoderm,Rostral neurectoderm,0.00037403267924673855,7.0,7.25
Surface ectoderm,Stripped,0.0011581247672438622,7.0,7.25
Surface ectoderm,Visceral endoderm,5.6472482939939894e-11,7.0,7.25
Visceral endoderm,Anterior Primitive Streak,0.008307667449116707,7.0,7.25
Visceral endoderm,Blood progenitors 1,0.0005982849397696555,7.0,7.25
Visceral endoderm,Def. endoderm,0.017002640292048454,7.0,7.25
Visceral endoderm,Epiblast,0.0032455299515277147,7.0,7.25
Visceral endoderm,ExE ectoderm,0.006335753947496414,7.0,7.25
Visceral endoderm,ExE endoderm,0.0011689658276736736,7.0,7.25
Visceral endoderm,ExE mesoderm,0.002438203664496541,7.0,7.25
Visceral endoderm,Haematoendothelial progenitors,0.0025962518993765116,7.0,7.25
Visceral endoderm,Mesenchyme,0.0057402439415454865,7.0,7.25
Visceral endoderm,Mixed mesoderm,0.006654583383351564,7.0,7.25
Visceral endoderm,Nascent mesoderm,0.0048614805564284325,7.0,7.25
Visceral endoderm,Notochord,0.004226138815283775,7.0,7.25
Visceral endoderm,PGC,0.0012166518718004227,7.0,7.25
Visceral endoderm,Parietal endoderm,0.00046857111738063395,7.0,7.25
Visceral endoderm,Primitive Streak,0.005972030572593212,7.0,7.25
Visceral endoderm,Rostral neurectoderm,0.0007226447924040258,7.0,7.25
Visceral endoderm,Stripped,0.003225395455956459,7.0,7.25
Visceral endoderm,Visceral endoderm,0.008552266284823418,7.0,7.25
Allantois,Allantois,0.013279040344059467,8.25,8.5
Allantois,Blood progenitors 1,0.00022136310872156173,8.25,8.5
Allantois,Blood progenitors 2,0.00040287128649652004,8.25,8.5
Allantois,Cardiomyocytes,0.0011048625456169248,8.25,8.5
Allantois,Caudal Mesoderm,0.0005223946645855904,8.25,8.5
Allantois,Caudal neurectoderm,1.5784463585077901e-06,8.25,8.5
Allantois,Def. endoderm,0.0018493602983653545,8.25,8.5
Allantois,Endothelium,0.003058684291318059,8.25,8.5
Allantois,Erythroid1,5.353722372092307e-07,8.25,8.5
Allantois,Erythroid2,0.0009065481717698276,8.25,8.5
Allantois,Erythroid3,8.896625513443723e-05,8.25,8.5
Allantois,ExE mesoderm,0.0025561607908457518,8.25,8.5
Allantois,Forebrain/Midbrain/Hindbrain,0.001073144027031958,8.25,8.5
Allantois,Gut,0.0022858765441924334,8.25,8.5
Allantois,Haematoendothelial progenitors,0.012501192279160023,8.25,8.5
Allantois,Intermediate mesoderm,0.0021473076194524765,8.25,8.5
Allantois,Mesenchyme,0.0012131348485127091,8.25,8.5
Allantois,NMP,0.0012540408642962575,8.25,8.5
Allantois,Neural crest,0.002221110975369811,8.25,8.5
Allantois,PGC,0.0004196068912278861,8.25,8.5
Allantois,Paraxial mesoderm,0.001332432497292757,8.25,8.5
Allantois,Pharyngeal mesoderm,0.0019117894116789103,8.25,8.5
Allantois,Rostral neurectoderm,0.0008511413470841944,8.25,8.5
Allantois,Somitic mesoderm,0.0018214464653283358,8.25,8.5
Allantois,Spinal cord,0.001446771202608943,8.25,8.5
Allantois,Stripped,0.0009360164985992014,8.25,8.5
Allantois,Surface ectoderm,0.0029259594157338142,8.25,8.5
Blood progenitors 1,Allantois,0.00019508061814121902,8.25,8.5
Blood progenitors 1,Blood progenitors 1,0.0037031215615570545,8.25,8.5
Blood progenitors 1,Blood progenitors 2,0.0007639352115802467,8.25,8.5
Blood progenitors 1,Cardiomyocytes,0.00013116051559336483,8.25,8.5
Blood progenitors 1,Caudal Mesoderm,5.1905812142649665e-05,8.25,8.5
Blood progenitors 1,Caudal neurectoderm,6.343994840563028e-08,8.25,8.5
Blood progenitors 1,Def. endoderm,0.0002161097654607147,8.25,8.5
Blood progenitors 1,Endothelium,0.002101113088428974,8.25,8.5
Blood progenitors 1,Erythroid1,2.295931000872997e-09,8.25,8.5
Blood progenitors 1,Erythroid2,0.0002042020787484944,8.25,8.5
Blood progenitors 1,Erythroid3,9.982410119846463e-06,8.25,8.5
Blood progenitors 1,ExE mesoderm,0.0005225084023550153,8.25,8.5
Blood progenitors 1,Forebrain/Midbrain/Hindbrain,0.0001929386198753491,8.25,8.5
Blood progenitors 1,Gut,0.00013105937978252769,8.25,8.5
Blood progenitors 1,Haematoendothelial progenitors,0.0037033106200397015,8.25,8.5
Blood progenitors 1,Intermediate mesoderm,0.0005823431420139968,8.25,8.5
Blood progenitors 1,Mesenchyme,0.0001615852816030383,8.25,8.5
Blood progenitors 1,NMP,0.00021913382806815207,8.25,8.5
Blood progenitors 1,Neural crest,0.001174352946691215,8.25,8.5
Blood progenitors 1,PGC,3.9314956666203216e-05,8.25,8.5
Blood progenitors 1,Paraxial mesoderm,0.0008140112040564418,8.25,8.5
Blood progenitors 1,Pharyngeal mesoderm,0.0004973363829776645,8.25,8.5
Blood progenitors 1,Rostral neurectoderm,0.00014749765978194773,8.25,8.5
Blood progenitors 1,Somitic mesoderm,0.00020345844677649438,8.25,8.5
Blood progenitors 1,Spinal cord,0.0003519169404171407,8.25,8.5
Blood progenitors 1,Stripped,0.00015149654063861817,8.25,8.5
Blood progenitors 1,Surface ectoderm,0.00039773175376467407,8.25,8.5
Blood progenitors 2,Allantois,0.00013150110316928476,8.25,8.5
Blood progenitors 2,Blood progenitors 1,0.0003252070164307952,8.25,8.5
Blood progenitors 2,Blood progenitors 2,0.024871595203876495,8.25,8.5
Blood progenitors 2,Cardiomyocytes,0.00012523478653747588,8.25,8.5
Blood progenitors 2,Caudal Mesoderm,0.00020296714501455426,8.25,8.5
Blood progenitors 2,Caudal neurectoderm,2.467621413870802e-07,8.25,8.5
Blood progenitors 2,Def. endoderm,0.0007687863544560969,8.25,8.5
Blood progenitors 2,Endothelium,5.540781785384752e-05,8.25,8.5
Blood progenitors 2,Erythroid1,2.48055158635907e-07,8.25,8.5
Blood progenitors 2,Erythroid2,0.0010299085406586528,8.25,8.5
Blood progenitors 2,Erythroid3,8.210595842683688e-05,8.25,8.5
Blood progenitors 2,ExE mesoderm,0.0003753501223400235,8.25,8.5
Blood progenitors 2,Forebrain/Midbrain/Hindbrain,0.00032721232855692506,8.25,8.5
Blood progenitors 2,Gut,0.00105759606231004,8.25,8.5
Blood progenitors 2,Haematoendothelial progenitors,0.000585937756113708,8.25,8.5
Blood progenitors 2,Intermediate mesoderm,0.00048169525689445436,8.25,8.5
Blood progenitors 2,Mesenchyme,0.00019223580602556467,8.25,8.5
Blood progenitors 2,NMP,0.0002239285095129162,8.25,8.5
Blood progenitors 2,Neural crest,0.0003405869356356561,8.25,8.5
Blood progenitors 2,PGC,0.0001682234142208472,8.25,8.5
Blood progenitors 2,Paraxial mesoderm,4.5720094931311905e-05,8.25,8.5
Blood progenitors 2,Pharyngeal mesoderm,6.43831881461665e-05,8.25,8.5
Blood progenitors 2,Rostral neurectoderm,0.0002463615091983229,8.25,8.5
Blood progenitors 2,Somitic mesoderm,0.00016551755834370852,8.25,8.5
Blood progenitors 2,Spinal cord,0.0004801394243258983,8.25,8.5
Blood progenitors 2,Stripped,0.0001785201020538807,8.25,8.5
Blood progenitors 2,Surface ectoderm,0.0008067161543294787,8.25,8.5
Cardiomyocytes,Allantois,0.0007650604238733649,8.25,8.5
Cardiomyocytes,Blood progenitors 1,5.027600491303019e-05,8.25,8.5
Cardiomyocytes,Blood progenitors 2,0.00011255914432695135,8.25,8.5
Cardiomyocytes,Cardiomyocytes,0.03323429077863693,8.25,8.5
Cardiomyocytes,Caudal Mesoderm,9.237146150553599e-05,8.25,8.5
Cardiomyocytes,Caudal neurectoderm,6.764285842564277e-08,8.25,8.5
Cardiomyocytes,Def. endoderm,0.0007080796058289707,8.25,8.5
Cardiomyocytes,Endothelium,0.00020065653370693326,8.25,8.5
Cardiomyocytes,Erythroid1,6.567258736822623e-08,8.25,8.5
Cardiomyocytes,Erythroid2,0.000180876930244267,8.25,8.5
Cardiomyocytes,Erythroid3,2.74247086053947e-05,8.25,8.5
Cardiomyocytes,ExE mesoderm,0.0003140513435937464,8.25,8.5
Cardiomyocytes,Forebrain/Midbrain/Hindbrain,0.00034458120353519917,8.25,8.5
Cardiomyocytes,Gut,0.0008189360960386693,8.25,8.5
Cardiomyocytes,Haematoendothelial progenitors,0.0003475723206065595,8.25,8.5
Cardiomyocytes,Intermediate mesoderm,0.0001978650107048452,8.25,8.5
Cardiomyocytes,Mesenchyme,0.0009809769690036774,8.25,8.5
Cardiomyocytes,NMP,0.00028171323356218636,8.25,8.5
Cardiomyocytes,Neural crest,0.0005997299449518323,8.25,8.5
Cardiomyocytes,PGC,0.00010480762284714729,8.25,8.5
Cardiomyocytes,Paraxial mesoderm,0.00026654114481061697,8.25,8.5
Cardiomyocytes,Pharyngeal mesoderm,0.00020027320715598762,8.25,8.5
Cardiomyocytes,Rostral neurectoderm,0.0001874995941761881,8.25,8.5
Cardiomyocytes,Somitic mesoderm,0.0003673108003567904,8.25,8.5
Cardiomyocytes,Spinal cord,0.0002761572250165045,8.25,8.5
Cardiomyocytes,Stripped,0.0003767227753996849,8.25,8.5
Cardiomyocytes,Surface ectoderm,0.0006302424008026719,8.25,8.5
Caudal Mesoderm,Allantois,0.0014033494517207146,8.25,8.5
Caudal Mesoderm,Blood progenitors 1,0.00026905915001407266,8.25,8.5
Caudal Mesoderm,Blood progenitors 2,0.0005004178965464234,8.25,8.5
Caudal Mesoderm,Cardiomyocytes,0.0012628730619326234,8.25,8.5
Caudal Mesoderm,Caudal Mesoderm,0.005091054365038872,8.25,8.5
Caudal Mesoderm,Caudal neurectoderm,0.0007023638463579118,8.25,8.5
Caudal Mesoderm,Def. endoderm,0.002122466452419758,8.25,8.5
Caudal Mesoderm,Endothelium,0.0004992105532437563,8.25,8.5
Caudal Mesoderm,Erythroid1,2.386487381045299e-07,8.25,8.5
Caudal Mesoderm,Erythroid2,0.0005344862584024668,8.25,8.5
Caudal Mesoderm,Erythroid3,0.00011928717140108347,8.25,8.5
Caudal Mesoderm,ExE mesoderm,0.005353258922696114,8.25,8.5
Caudal Mesoderm,Forebrain/Midbrain/Hindbrain,0.0018776003271341324,8.25,8.5
Caudal Mesoderm,Gut,0.0034681253600865602,8.25,8.5
Caudal Mesoderm,Haematoendothelial progenitors,0.002453520894050598,8.25,8.5
Caudal Mesoderm,Intermediate mesoderm,0.0020541988778859377,8.25,8.5
Caudal Mesoderm,Mesenchyme,0.0014286842197179794,8.25,8.5
Caudal Mesoderm,NMP,0.0058878883719444275,8.25,8.5
Caudal Mesoderm,Neural crest,0.0021689259447157383,8.25,8.5
Caudal Mesoderm,PGC,0.0010216429363936186,8.25,8.5
Caudal Mesoderm,Paraxial mesoderm,0.0018013410735875368,8.25,8.5
Caudal Mesoderm,Pharyngeal mesoderm,0.0008629275253042579,8.25,8.5
Caudal Mesoderm,Rostral neurectoderm,0.00109985307790339,8.25,8.5
Caudal Mesoderm,Somitic mesoderm,0.015390260145068169,8.25,8.5
Caudal Mesoderm,Spinal cord,0.0038522151298820972,8.25,8.5
Caudal Mesoderm,Stripped,0.0012650780845433474,8.25,8.5
Caudal Mesoderm,Surface ectoderm,0.004176335409283638,8.25,8.5
Caudal epiblast,Allantois,1.19571841423749e-05,8.25,8.5
Caudal epiblast,Blood progenitors 1,4.839655503019458e-07,8.25,8.5
Caudal epiblast,Blood progenitors 2,4.7074865960894385e-07,8.25,8.5
Caudal epiblast,Cardiomyocytes,1.316284738095419e-06,8.25,8.5
Caudal epiblast,Caudal Mesoderm,0.00013667333405464888,8.25,8.5
Caudal epiblast,Caudal neurectoderm,0.007231795694679022,8.25,8.5
Caudal epiblast,Def. endoderm,4.2938236219924875e-06,8.25,8.5
Caudal epiblast,Endothelium,1.720957243378507e-06,8.25,8.5
Caudal epiblast,Erythroid1,1.402027452468424e-11,8.25,8.5
Caudal epiblast,Erythroid2,9.064364689947979e-07,8.25,8.5
Caudal epiblast,Erythroid3,8.867824021763226e-07,8.25,8.5
Caudal epiblast,ExE mesoderm,5.918047099839896e-05,8.25,8.5
Caudal epiblast,Forebrain/Midbrain/Hindbrain,8.300623449031264e-06,8.25,8.5
Caudal epiblast,Gut,9.497862265561707e-06,8.25,8.5
Caudal epiblast,Haematoendothelial progenitors,1.0603949704091065e-05,8.25,8.5
Caudal epiblast,Intermediate mesoderm,9.90557782643009e-06,8.25,8.5
Caudal epiblast,Mesenchyme,3.177515282004606e-06,8.25,8.5
Caudal epiblast,NMP,0.0003891400701832026,8.25,8.5
Caudal epiblast,Neural crest,8.724727194930892e-06,8.25,8.5
Caudal epiblast,PGC,3.5745174500334542e-06,8.25,8.5
Caudal epiblast,Paraxial mesoderm,2.3583465917909052e-06,8.25,8.5
Caudal epiblast,Pharyngeal mesoderm,2.4303428745042766e-06,8.25,8.5
Caudal epiblast,Rostral neurectoderm,9.321245670435019e-06,8.25,8.5
Caudal epiblast,Somitic mesoderm,0.00037762869033031166,8.25,8.5
Caudal epiblast,Spinal cord,3.81854479201138e-05,8.25,8.5
Caudal epiblast,Stripped,3.169689534843201e-06,8.25,8.5
Caudal epiblast,Surface ectoderm,7.629921128682327e-06,8.25,8.5
Caudal neurectoderm,Allantois,8.041093678912148e-05,8.25,8.5
Caudal neurectoderm,Blood progenitors 1,8.520125447830651e-06,8.25,8.5
Caudal neurectoderm,Blood progenitors 2,2.599124491098337e-05,8.25,8.5
Caudal neurectoderm,Cardiomyocytes,1.3369632142712362e-05,8.25,8.5
Caudal neurectoderm,Caudal Mesoderm,9.665469406172633e-05,8.25,8.5
Caudal neurectoderm,Caudal neurectoderm,0.00014444768021348864,8.25,8.5
Caudal neurectoderm,Def. endoderm,0.00012169519322924316,8.25,8.5
Caudal neurectoderm,Endothelium,1.3338300050236285e-05,8.25,8.5
Caudal neurectoderm,Erythroid1,1.4069123643878356e-09,8.25,8.5
Caudal neurectoderm,Erythroid2,2.0553045033011585e-05,8.25,8.5
Caudal neurectoderm,Erythroid3,4.112272108613979e-06,8.25,8.5
Caudal neurectoderm,ExE mesoderm,0.0006178616313263774,8.25,8.5
Caudal neurectoderm,Forebrain/Midbrain/Hindbrain,0.00016256782691925764,8.25,8.5
Caudal neurectoderm,Gut,0.00013880213373340666,8.25,8.5
Caudal neurectoderm,Haematoendothelial progenitors,9.051094821188599e-05,8.25,8.5
Caudal neurectoderm,Intermediate mesoderm,7.294132228707895e-05,8.25,8.5
Caudal neurectoderm,Mesenchyme,1.4761767488380428e-05,8.25,8.5
Caudal neurectoderm,NMP,0.004126393236219883,8.25,8.5
Caudal neurectoderm,Neural crest,0.0002105382300214842,8.25,8.5
Caudal neurectoderm,PGC,1.5572864867863245e-05,8.25,8.5
Caudal neurectoderm,Paraxial mesoderm,7.499697676394135e-05,8.25,8.5
Caudal neurectoderm,Pharyngeal mesoderm,4.248498589731753e-05,8.25,8.5
Caudal neurectoderm,Rostral neurectoderm,0.00019620254170149565,8.25,8.5
Caudal neurectoderm,Somitic mesoderm,0.0009460678556933999,8.25,8.5
Caudal neurectoderm,Spinal cord,0.0006526641082018614,8.25,8.5
Caudal neurectoderm,Stripped,7.067674596328288e-05,8.25,8.5
Caudal neurectoderm,Surface ectoderm,0.0003711975004989654,8.25,8.5
Def. endoderm,Allantois,0.0008479445823468268,8.25,8.5
Def. endoderm,Blood progenitors 1,0.0001923232921399176,8.25,8.5
Def. endoderm,Blood progenitors 2,0.0006163266953080893,8.25,8.5
Def. endoderm,Cardiomyocytes,0.002175495494157076,8.25,8.5
Def. endoderm,Caudal Mesoderm,0.004915982950478792,8.25,8.5
Def. endoderm,Caudal neurectoderm,5.173257591195579e-07,8.25,8.5
Def. endoderm,Def. endoderm,0.0071175009943544865,8.25,8.5
Def. endoderm,Endothelium,0.0005772289005108178,8.25,8.5
Def. endoderm,Erythroid1,1.0103354952661903e-07,8.25,8.5
Def. endoderm,Erythroid2,0.0013486326206475496,8.25,8.5
Def. endoderm,Erythroid3,7.332653331104666e-05,8.25,8.5
Def. endoderm,ExE mesoderm,0.0011122515425086021,8.25,8.5
Def. endoderm,Forebrain/Midbrain/Hindbrain,0.001171913230791688,8.25,8.5
Def. endoderm,Gut,0.001943008042871952,8.25,8.5
Def. endoderm,Haematoendothelial progenitors,0.000821918249130249,8.25,8.5
Def. endoderm,Intermediate mesoderm,0.00041778484592214227,8.25,8.5
Def. endoderm,Mesenchyme,0.00029813492437824607,8.25,8.5
Def. endoderm,NMP,0.000844573020003736,8.25,8.5
Def. endoderm,Neural crest,0.0009655860485509038,8.25,8.5
Def. endoderm,PGC,0.00023636888363398612,8.25,8.5
Def. endoderm,Paraxial mesoderm,0.004500733222812414,8.25,8.5
Def. endoderm,Pharyngeal mesoderm,0.0006522103794850409,8.25,8.5
Def. endoderm,Rostral neurectoderm,0.0006580540211871266,8.25,8.5
Def. endoderm,Somitic mesoderm,0.004730101674795151,8.25,8.5
Def. endoderm,Spinal cord,0.0014756184536963701,8.25,8.5
Def. endoderm,Stripped,0.0006169810076244175,8.25,8.5
Def. endoderm,Surface ectoderm,0.0033560420852154493,8.25,8.5
Endothelium,Allantois,0.002419751137495041,8.25,8.5
Endothelium,Blood progenitors 1,0.0003136502637062222,8.25,8.5
Endothelium,Blood progenitors 2,0.0004053142911288887,8.25,8.5
Endothelium,Cardiomyocytes,0.0005580225843004882,8.25,8.5
Endothelium,Caudal Mesoderm,0.0001970598241314292,8.25,8.5
Endothelium,Caudal neurectoderm,2.025895184942783e-07,8.25,8.5
Endothelium,Def. endoderm,0.0013026060769334435,8.25,8.5
Endothelium,Endothelium,0.010720626451075077,8.25,8.5
Endothelium,Erythroid1,2.0488759844283777e-07,8.25,8.5
Endothelium,Erythroid2,0.00037818882265128195,8.25,8.5
Endothelium,Erythroid3,6.666220724582672e-05,8.25,8.5
Endothelium,ExE mesoderm,0.0010262392461299896,8.25,8.5
Endothelium,Forebrain/Midbrain/Hindbrain,0.0006923220353201032,8.25,8.5
Endothelium,Gut,0.0009584460058249533,8.25,8.5
Endothelium,Haematoendothelial progenitors,0.012436161749064922,8.25,8.5
Endothelium,Intermediate mesoderm,0.0009357471135444939,8.25,8.5
Endothelium,Mesenchyme,0.0006668758578598499,8.25,8.5
Endothelium,NMP,0.0004667397297453135,8.25,8.5
Endothelium,Neural crest,0.002301136963069439,8.25,8.5
Endothelium,PGC,0.00016472971765324473,8.25,8.5
Endothelium,Paraxial mesoderm,0.0012414847733452916,8.25,8.5
Endothelium,Pharyngeal mesoderm,0.0004775994166266173,8.25,8.5
Endothelium,Rostral neurectoderm,0.00047813961282372475,8.25,8.5
Endothelium,Somitic mesoderm,0.0009606670355424285,8.25,8.5
Endothelium,Spinal cord,0.0005124865565448999,8.25,8.5
Endothelium,Stripped,0.0007560426602140069,8.25,8.5
Endothelium,Surface ectoderm,0.0012295867782086134,8.25,8.5
Erythroid1,Allantois,0.0009664517128840089,8.25,8.5
Erythroid1,Blood progenitors 1,0.00015500362496823072,8.25,8.5
Erythroid1,Blood progenitors 2,0.00043573445873335004,8.25,8.5
Erythroid1,Cardiomyocytes,0.00041032349690794945,8.25,8.5
Erythroid1,Caudal Mesoderm,0.0002902450505644083,8.25,8.5
Erythroid1,Caudal neurectoderm,7.8668062997167e-06,8.25,8.5
Erythroid1,Def. endoderm,0.000929545087274164,8.25,8.5
Erythroid1,Endothelium,0.00028998995549045503,8.25,8.5
Erythroid1,Erythroid1,7.26979351384216e-07,8.25,8.5
Erythroid1,Erythroid2,0.008540213108062744,8.25,8.5
Erythroid1,Erythroid3,0.00029246078338474035,8.25,8.5
Erythroid1,ExE mesoderm,0.0015438480768352747,8.25,8.5
Erythroid1,Forebrain/Midbrain/Hindbrain,0.0006044578622095287,8.25,8.5
