tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Rfx4,mesoderm_muscle,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.29660508036613464,0.2966051399707794,0.2345545993672834,0.39132439921433954,-0.1103384792804718,0.7373890280723572,0.29660505811032817,1.0655519027265152,0.37026293234242735,0.3293006611097032,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.3198489546775818,cardiac muscle cell;muscle precursor cell;myoblast;myotube,171
Pax3,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.29654860496520996,0.2965485453605652,0.29654860496520996,0.3053812081974182,0.19315332174301147,0.557279646396637,0.296548635700465,1.21964432183096,0.3895396203930418,0.6049293945595217,0.5626863715216118,0.5653866848062744,1.0,10,19,0.5178879499435425,cardiac muscle cell;muscle precursor cell;myoblast;myotube,172
Zbtb16,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.2965289056301117,0.29652896523475647,0.2965289056301117,0.30540527237251425,0.16089479625225067,0.6653570532798767,0.29652892416706866,1.117692330481734,0.3895396203930418,0.4880959705471063,0.532417423355394,0.5690301081885955,1.0,10,25,0.3815438151359558,cardiac muscle cell;muscle precursor cell;myoblast;myotube,173
Zbtb16,neural,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.29554376006126404,0.29554373025894165,0.29554376006126404,0.3066111212886821,-0.15053525567054749,0.7654534578323364,0.29554377402212456,1.117692330481734,0.3895396203930418,0.3293006611097032,0.532417423355394,0.5690301081885955,1.0,10,7,0.3815438151359558,neural cell,174
Pax3,mesoderm_muscle,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.29442286491394043,0.29442280530929565,0.29442286491394043,0.3079889233958414,-0.08832851052284241,0.6164746880531311,0.29442287628949126,1.21964432183096,0.3895396203930418,0.4711716925057417,0.5626863715216118,0.5653866848062744,1.0,10,19,0.5178879499435425,cardiac muscle cell;muscle precursor cell;myoblast;myotube,175
Prox1,erythroid,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.29434332251548767,0.29434335231781006,0.29434332251548767,0.3080869316973005,0.10521792620420456,0.7366017699241638,0.2943433191246718,0.9902511077092178,0.6765279832133015,0.3293006611097032,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,176
Nrg1,neural,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.29078587889671326,0.29078584909439087,0.29078587889671326,0.3125022794516971,-0.07504362612962723,0.5449023246765137,0.2907859141002023,1.2005800389981927,0.3895396203930418,0.4711716925057417,0.562445635633383,0.6958264708898145,1.0,10,4,0.49081239104270935,neural cell,177
Pax3,neural,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.2906564772129059,0.2906564474105835,0.2906564772129059,0.31266407460583434,0.06094471365213394,0.6085883975028992,0.29065645344675195,1.21964432183096,0.3895396203930418,0.4711716925057417,0.5626863715216118,0.5653866848062744,1.0,10,6,0.5178879499435425,neural cell,178
Rfx4,erythroid,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.2895190417766571,0.2895190715789795,0.22895097673073134,0.4001947773878912,0.051700297743082047,0.719772458076477,0.2895190240517634,1.0655519027265152,0.37026293234242735,0.3293006611097032,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.3198489546775818,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,179
Rfx4,neural,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.2885896563529968,0.28858956694602966,0.22821602092540483,0.4013730103372148,0.06860935688018799,0.717461884021759,0.28858962596516674,1.0655519027265152,0.37026293234242735,0.3293006611097032,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.3198489546775818,neural cell,180
Prox1,neural,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.2856771647930145,0.2856771945953369,0.2856771647930145,0.31895391326050454,-0.0669560432434082,0.6010370254516602,0.2856771297142395,0.9902511077092178,0.6798745096471014,0.5211190995375902,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,neural cell,181
Eya4,neural,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.28338858485221863,0.28338855504989624,0.28338858485221863,0.3218871246658304,0.06984221190214157,0.5314964652061462,0.28338854160331245,1.0794155048256484,0.3895396203930418,0.6049293945595217,0.5801603409284204,0.6929618611863627,1.0,10,5,0.33572232723236084,neural cell,182
Eya4,mesoderm_muscle,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.28235989809036255,0.2823598384857178,0.28235989809036255,0.32321433746151723,0.12808860838413239,0.5900483131408691,0.282359907908134,1.0794155048256484,0.3895396203930418,0.4711716925057417,0.5801603409284204,0.6929618611863627,1.0,10,23,0.33572232723236084,cardiac muscle cell;muscle precursor cell;myoblast;myotube,183
