dataset_id,sampling_strategy,model,outcome,control,control_effect,control_p,negative_control_clean
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_branch_count,teacher_velocity_shuffle,-0.08334768106160552,0.2842306121720869,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_fate_diversification_index,outcome_label_shuffle,-0.2568053584278507,0.0008078406293475803,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_fate_diversification_index,clone_label_shuffle,-0.018213530434144136,0.8152782826228667,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_fate_diversification_index,time_label_shuffle,0.11098870108306583,0.15331118803775087,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_fate_diversification_index,exposure_shuffle,-0.029696366337813383,0.7032305082508294,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_fate_diversification_index,teacher_velocity_shuffle,0.05614483377132377,0.4711123851768154,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_transition_entropy,outcome_label_shuffle,0.06461566232359515,0.4067570396110658,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_transition_entropy,clone_label_shuffle,-0.016392501461294458,0.8334641034822796,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_transition_entropy,time_label_shuffle,0.023266866945920298,0.7653549619009758,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_transition_entropy,exposure_shuffle,0.14449098239950733,0.06246242662354356,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_transition_entropy,teacher_velocity_shuffle,-0.0796363828171949,0.30629604990515635,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_fate_entropy,outcome_label_shuffle,0.0016984839888983616,0.9826199333496852,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_fate_entropy,clone_label_shuffle,-0.006974625741646465,0.928719410246478,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_fate_entropy,time_label_shuffle,-0.1673639143316072,0.03063008238214527,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_fate_entropy,exposure_shuffle,-0.004991555339714601,0.9489534940644794,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_fate_entropy,teacher_velocity_shuffle,0.016889977751305785,0.8284868199661586,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_lineage_entropy,outcome_label_shuffle,0.017870219840643402,0.8186995547158878,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_lineage_entropy,clone_label_shuffle,-0.07784567707629114,0.31733456942830013,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_lineage_entropy,time_label_shuffle,-0.15687487225122954,0.04290881145288536,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_lineage_entropy,exposure_shuffle,0.056370696003890046,0.46932726690020143,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_lineage_entropy,teacher_velocity_shuffle,-0.12440943494215367,0.10918250649134652,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_multilineage_score,outcome_label_shuffle,0.016284666968028175,0.8345438747118693,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_multilineage_score,clone_label_shuffle,0.11607963580510959,0.13521033354412693,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_multilineage_score,time_label_shuffle,-0.0895272717446187,0.24990934113117413,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_multilineage_score,exposure_shuffle,0.026272294892108704,0.7361010682587367,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_multilineage_score,teacher_velocity_shuffle,0.001761725414016918,0.9819729103702035,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_branch_count,outcome_label_shuffle,-0.13094588795262158,0.09165054884785132,False
