seed,time,event,parent_index,lineage,variant,step
42,15.0,birth,318,erythroid,M11_random_lr_labels,3
42,15.0,birth,320,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,329,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,336,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,338,erythroid,M11_random_lr_labels,3
42,15.0,birth,342,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,349,erythroid,M11_random_lr_labels,3
42,15.0,birth,352,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,357,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,367,erythroid,M11_random_lr_labels,3
42,15.0,birth,373,erythroid,M11_random_lr_labels,3
42,15.0,birth,381,neural,M11_random_lr_labels,3
42,15.0,birth,386,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,418,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,420,neural,M11_random_lr_labels,3
42,15.0,birth,421,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,428,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,433,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,436,neural,M11_random_lr_labels,3
42,15.0,birth,446,neural,M11_random_lr_labels,3
42,15.0,birth,452,erythroid,M11_random_lr_labels,3
42,15.0,birth,455,neural,M11_random_lr_labels,3
42,15.0,birth,458,erythroid,M11_random_lr_labels,3
42,15.0,birth,460,neural,M11_random_lr_labels,3
42,15.0,birth,465,neural,M11_random_lr_labels,3
42,15.0,birth,469,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,479,neural,M11_random_lr_labels,3
42,15.0,birth,485,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,491,erythroid,M11_random_lr_labels,3
42,15.0,birth,513,neural,M11_random_lr_labels,3
42,15.0,birth,520,erythroid,M11_random_lr_labels,3
42,15.0,birth,522,neural,M11_random_lr_labels,3
42,15.0,birth,532,erythroid,M11_random_lr_labels,3
42,15.0,birth,541,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,547,neural,M11_random_lr_labels,3
42,15.0,birth,551,neural,M11_random_lr_labels,3
42,15.0,birth,555,erythroid,M11_random_lr_labels,3
42,15.0,birth,562,neural,M11_random_lr_labels,3
42,15.0,birth,564,neural,M11_random_lr_labels,3
42,15.0,birth,580,erythroid,M11_random_lr_labels,3
42,15.0,birth,611,neural,M11_random_lr_labels,3
42,15.0,birth,618,erythroid,M11_random_lr_labels,3
42,15.0,birth,629,erythroid,M11_random_lr_labels,3
42,15.0,birth,636,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,639,erythroid,M11_random_lr_labels,3
42,15.0,birth,644,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,645,erythroid,M11_random_lr_labels,3
42,15.0,birth,658,erythroid,M11_random_lr_labels,3
42,15.0,birth,660,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,671,erythroid,M11_random_lr_labels,3
42,15.0,birth,672,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,704,erythroid,M11_random_lr_labels,3
42,15.0,birth,706,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,712,erythroid,M11_random_lr_labels,3
42,15.0,birth,738,neural,M11_random_lr_labels,3
42,15.0,birth,758,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,765,neural,M11_random_lr_labels,3
42,15.0,birth,767,erythroid,M11_random_lr_labels,3
42,15.0,birth,784,neural,M11_random_lr_labels,3
42,15.0,birth,794,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,798,neural,M11_random_lr_labels,3
42,15.0,birth,815,neural,M11_random_lr_labels,3
42,15.0,birth,824,erythroid,M11_random_lr_labels,3
42,15.0,birth,826,mesoderm_muscle,M11_random_lr_labels,3
42,15.0,birth,841,erythroid,M11_random_lr_labels,3
99,14.25,death,19,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,31,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,33,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,54,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,57,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,62,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,80,erythroid,M3_ot_birth_death,0
99,14.25,death,98,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,103,erythroid,M3_ot_birth_death,0
99,14.25,death,111,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,129,neural,M3_ot_birth_death,0
99,14.25,death,130,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,137,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,148,neural,M3_ot_birth_death,0
99,14.25,death,162,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,164,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,173,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,185,neural,M3_ot_birth_death,0
99,14.25,death,188,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,207,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,214,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,231,erythroid,M3_ot_birth_death,0
99,14.25,death,232,neural,M3_ot_birth_death,0
99,14.25,death,236,erythroid,M3_ot_birth_death,0
99,14.25,death,246,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,250,neural,M3_ot_birth_death,0
99,14.25,death,252,erythroid,M3_ot_birth_death,0
99,14.25,death,267,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,276,neural,M3_ot_birth_death,0
99,14.25,death,285,neural,M3_ot_birth_death,0
99,14.25,death,298,neural,M3_ot_birth_death,0
99,14.25,death,307,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,309,neural,M3_ot_birth_death,0
99,14.25,death,322,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,323,erythroid,M3_ot_birth_death,0
99,14.25,death,326,neural,M3_ot_birth_death,0
99,14.25,death,359,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,362,neural,M3_ot_birth_death,0
99,14.25,death,372,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,392,neural,M3_ot_birth_death,0
99,14.25,death,400,neural,M3_ot_birth_death,0
99,14.25,death,407,neural,M3_ot_birth_death,0
99,14.25,death,409,erythroid,M3_ot_birth_death,0
99,14.25,death,428,neural,M3_ot_birth_death,0
99,14.25,death,439,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,454,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,460,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,461,erythroid,M3_ot_birth_death,0
99,14.25,death,472,erythroid,M3_ot_birth_death,0
99,14.25,death,473,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,474,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,488,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,490,neural,M3_ot_birth_death,0
99,14.25,death,495,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,499,neural,M3_ot_birth_death,0
99,14.25,death,503,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,504,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,515,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,527,neural,M3_ot_birth_death,0
99,14.25,death,547,erythroid,M3_ot_birth_death,0
99,14.25,death,569,erythroid,M3_ot_birth_death,0
99,14.25,death,579,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,582,neural,M3_ot_birth_death,0
99,14.25,death,602,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,622,erythroid,M3_ot_birth_death,0
99,14.25,death,623,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,638,neural,M3_ot_birth_death,0
99,14.25,death,652,neural,M3_ot_birth_death,0
99,14.25,death,667,neural,M3_ot_birth_death,0
99,14.25,death,677,erythroid,M3_ot_birth_death,0
99,14.25,death,710,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,724,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,744,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,749,neural,M3_ot_birth_death,0
99,14.25,death,750,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,754,erythroid,M3_ot_birth_death,0
99,14.25,death,763,neural,M3_ot_birth_death,0
99,14.25,death,766,neural,M3_ot_birth_death,0
99,14.25,death,767,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,790,erythroid,M3_ot_birth_death,0
99,14.25,death,799,neural,M3_ot_birth_death,0
99,14.25,death,802,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,804,erythroid,M3_ot_birth_death,0
99,14.25,death,806,erythroid,M3_ot_birth_death,0
99,14.25,death,808,erythroid,M3_ot_birth_death,0
99,14.25,death,809,neural,M3_ot_birth_death,0
99,14.25,death,813,neural,M3_ot_birth_death,0
99,14.25,death,816,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,820,neural,M3_ot_birth_death,0
99,14.25,death,827,erythroid,M3_ot_birth_death,0
99,14.25,death,836,neural,M3_ot_birth_death,0
99,14.25,death,837,neural,M3_ot_birth_death,0
99,14.25,death,849,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,852,neural,M3_ot_birth_death,0
99,14.25,death,855,erythroid,M3_ot_birth_death,0
99,14.25,death,860,erythroid,M3_ot_birth_death,0
99,14.25,death,878,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,879,neural,M3_ot_birth_death,0
99,14.25,death,887,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,death,890,neural,M3_ot_birth_death,0
99,14.25,death,898,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,1,erythroid,M3_ot_birth_death,0
99,14.25,birth,23,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,27,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,66,neural,M3_ot_birth_death,0
99,14.25,birth,93,erythroid,M3_ot_birth_death,0
99,14.25,birth,105,neural,M3_ot_birth_death,0
99,14.25,birth,106,erythroid,M3_ot_birth_death,0
99,14.25,birth,108,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,109,neural,M3_ot_birth_death,0
99,14.25,birth,121,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,139,neural,M3_ot_birth_death,0
99,14.25,birth,146,erythroid,M3_ot_birth_death,0
99,14.25,birth,147,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,151,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,155,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,168,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,170,neural,M3_ot_birth_death,0
99,14.25,birth,172,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,177,erythroid,M3_ot_birth_death,0
99,14.25,birth,186,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,199,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,202,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,217,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,220,neural,M3_ot_birth_death,0
99,14.25,birth,227,erythroid,M3_ot_birth_death,0
99,14.25,birth,238,neural,M3_ot_birth_death,0
99,14.25,birth,244,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,255,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,262,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,266,neural,M3_ot_birth_death,0
99,14.25,birth,269,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,297,neural,M3_ot_birth_death,0
99,14.25,birth,299,erythroid,M3_ot_birth_death,0
99,14.25,birth,317,neural,M3_ot_birth_death,0
99,14.25,birth,320,neural,M3_ot_birth_death,0
99,14.25,birth,331,erythroid,M3_ot_birth_death,0
99,14.25,birth,363,neural,M3_ot_birth_death,0
99,14.25,birth,369,neural,M3_ot_birth_death,0
99,14.25,birth,373,neural,M3_ot_birth_death,0
99,14.25,birth,374,erythroid,M3_ot_birth_death,0
99,14.25,birth,393,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,398,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,399,erythroid,M3_ot_birth_death,0
99,14.25,birth,406,erythroid,M3_ot_birth_death,0
99,14.25,birth,412,erythroid,M3_ot_birth_death,0
99,14.25,birth,423,erythroid,M3_ot_birth_death,0
99,14.25,birth,430,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,446,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,451,neural,M3_ot_birth_death,0
99,14.25,birth,457,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,459,neural,M3_ot_birth_death,0
99,14.25,birth,462,neural,M3_ot_birth_death,0
99,14.25,birth,464,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,467,neural,M3_ot_birth_death,0
99,14.25,birth,471,neural,M3_ot_birth_death,0
99,14.25,birth,481,neural,M3_ot_birth_death,0
99,14.25,birth,491,neural,M3_ot_birth_death,0
99,14.25,birth,506,erythroid,M3_ot_birth_death,0
99,14.25,birth,518,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,526,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,530,neural,M3_ot_birth_death,0
99,14.25,birth,531,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,536,erythroid,M3_ot_birth_death,0
99,14.25,birth,556,neural,M3_ot_birth_death,0
99,14.25,birth,581,neural,M3_ot_birth_death,0
99,14.25,birth,583,neural,M3_ot_birth_death,0
99,14.25,birth,588,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,613,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,616,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,628,neural,M3_ot_birth_death,0
99,14.25,birth,648,neural,M3_ot_birth_death,0
99,14.25,birth,668,erythroid,M3_ot_birth_death,0
99,14.25,birth,670,erythroid,M3_ot_birth_death,0
99,14.25,birth,679,neural,M3_ot_birth_death,0
99,14.25,birth,692,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,697,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,700,neural,M3_ot_birth_death,0
99,14.25,birth,701,neural,M3_ot_birth_death,0
99,14.25,birth,712,neural,M3_ot_birth_death,0
99,14.25,birth,728,neural,M3_ot_birth_death,0
99,14.25,birth,742,neural,M3_ot_birth_death,0
99,14.25,birth,747,neural,M3_ot_birth_death,0
99,14.25,birth,773,neural,M3_ot_birth_death,0
99,14.25,birth,779,erythroid,M3_ot_birth_death,0
99,14.25,birth,788,neural,M3_ot_birth_death,0
99,14.25,birth,792,erythroid,M3_ot_birth_death,0
99,14.25,birth,796,mesoderm_muscle,M3_ot_birth_death,0
99,14.25,birth,805,erythroid,M3_ot_birth_death,0
99,14.25,birth,843,erythroid,M3_ot_birth_death,0
99,14.25,birth,848,erythroid,M3_ot_birth_death,0
99,14.25,birth,876,neural,M3_ot_birth_death,0
99,14.25,birth,886,erythroid,M3_ot_birth_death,0
99,14.5,death,2,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,8,neural,M3_ot_birth_death,1
99,14.5,death,12,erythroid,M3_ot_birth_death,1
99,14.5,death,20,neural,M3_ot_birth_death,1
99,14.5,death,27,neural,M3_ot_birth_death,1
99,14.5,death,45,erythroid,M3_ot_birth_death,1
99,14.5,death,50,erythroid,M3_ot_birth_death,1
99,14.5,death,65,neural,M3_ot_birth_death,1
99,14.5,death,78,erythroid,M3_ot_birth_death,1
99,14.5,death,82,neural,M3_ot_birth_death,1
99,14.5,death,95,erythroid,M3_ot_birth_death,1
99,14.5,death,107,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,120,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,125,erythroid,M3_ot_birth_death,1
99,14.5,death,131,neural,M3_ot_birth_death,1
99,14.5,death,145,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,153,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,155,erythroid,M3_ot_birth_death,1
99,14.5,death,159,neural,M3_ot_birth_death,1
99,14.5,death,169,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,172,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,180,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,196,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,208,neural,M3_ot_birth_death,1
99,14.5,death,209,erythroid,M3_ot_birth_death,1
99,14.5,death,218,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,219,erythroid,M3_ot_birth_death,1
99,14.5,death,228,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,230,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,236,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,243,erythroid,M3_ot_birth_death,1
99,14.5,death,246,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,255,erythroid,M3_ot_birth_death,1
99,14.5,death,257,erythroid,M3_ot_birth_death,1
99,14.5,death,266,neural,M3_ot_birth_death,1
99,14.5,death,279,erythroid,M3_ot_birth_death,1
99,14.5,death,281,erythroid,M3_ot_birth_death,1
99,14.5,death,287,neural,M3_ot_birth_death,1
99,14.5,death,326,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,328,neural,M3_ot_birth_death,1
99,14.5,death,329,neural,M3_ot_birth_death,1
99,14.5,death,330,erythroid,M3_ot_birth_death,1
99,14.5,death,350,neural,M3_ot_birth_death,1
99,14.5,death,351,erythroid,M3_ot_birth_death,1
99,14.5,death,356,neural,M3_ot_birth_death,1
99,14.5,death,362,neural,M3_ot_birth_death,1
99,14.5,death,363,neural,M3_ot_birth_death,1
99,14.5,death,375,erythroid,M3_ot_birth_death,1
99,14.5,death,391,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,418,neural,M3_ot_birth_death,1
99,14.5,death,428,erythroid,M3_ot_birth_death,1
99,14.5,death,435,neural,M3_ot_birth_death,1
99,14.5,death,487,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,494,erythroid,M3_ot_birth_death,1
99,14.5,death,495,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,499,neural,M3_ot_birth_death,1
99,14.5,death,511,erythroid,M3_ot_birth_death,1
99,14.5,death,514,neural,M3_ot_birth_death,1
99,14.5,death,521,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,532,erythroid,M3_ot_birth_death,1
99,14.5,death,550,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,555,neural,M3_ot_birth_death,1
99,14.5,death,559,erythroid,M3_ot_birth_death,1
99,14.5,death,562,neural,M3_ot_birth_death,1
99,14.5,death,567,neural,M3_ot_birth_death,1
99,14.5,death,577,erythroid,M3_ot_birth_death,1
99,14.5,death,582,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,613,neural,M3_ot_birth_death,1
99,14.5,death,615,erythroid,M3_ot_birth_death,1
99,14.5,death,641,neural,M3_ot_birth_death,1
99,14.5,death,651,erythroid,M3_ot_birth_death,1
99,14.5,death,654,erythroid,M3_ot_birth_death,1
99,14.5,death,655,neural,M3_ot_birth_death,1
99,14.5,death,664,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,671,erythroid,M3_ot_birth_death,1
99,14.5,death,679,neural,M3_ot_birth_death,1
99,14.5,death,687,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,698,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,709,neural,M3_ot_birth_death,1
99,14.5,death,725,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,728,neural,M3_ot_birth_death,1
99,14.5,death,731,neural,M3_ot_birth_death,1
99,14.5,death,733,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,739,erythroid,M3_ot_birth_death,1
99,14.5,death,740,neural,M3_ot_birth_death,1
99,14.5,death,741,neural,M3_ot_birth_death,1
99,14.5,death,743,erythroid,M3_ot_birth_death,1
99,14.5,death,745,erythroid,M3_ot_birth_death,1
99,14.5,death,780,neural,M3_ot_birth_death,1
99,14.5,death,786,erythroid,M3_ot_birth_death,1
99,14.5,death,790,neural,M3_ot_birth_death,1
99,14.5,death,793,neural,M3_ot_birth_death,1
99,14.5,death,807,neural,M3_ot_birth_death,1
99,14.5,death,819,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,820,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,832,neural,M3_ot_birth_death,1
99,14.5,death,848,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,death,849,neural,M3_ot_birth_death,1
99,14.5,death,853,neural,M3_ot_birth_death,1
99,14.5,death,873,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,4,neural,M3_ot_birth_death,1
99,14.5,birth,7,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,10,erythroid,M3_ot_birth_death,1
99,14.5,birth,19,erythroid,M3_ot_birth_death,1
99,14.5,birth,23,neural,M3_ot_birth_death,1
99,14.5,birth,28,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,40,erythroid,M3_ot_birth_death,1
99,14.5,birth,46,erythroid,M3_ot_birth_death,1
99,14.5,birth,56,neural,M3_ot_birth_death,1
99,14.5,birth,61,neural,M3_ot_birth_death,1
99,14.5,birth,67,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,69,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,84,neural,M3_ot_birth_death,1
99,14.5,birth,90,erythroid,M3_ot_birth_death,1
99,14.5,birth,92,neural,M3_ot_birth_death,1
99,14.5,birth,102,neural,M3_ot_birth_death,1
99,14.5,birth,111,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,137,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,160,erythroid,M3_ot_birth_death,1
99,14.5,birth,175,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,179,erythroid,M3_ot_birth_death,1
99,14.5,birth,184,erythroid,M3_ot_birth_death,1
99,14.5,birth,190,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,193,neural,M3_ot_birth_death,1
99,14.5,birth,198,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,199,neural,M3_ot_birth_death,1
99,14.5,birth,204,neural,M3_ot_birth_death,1
99,14.5,birth,227,neural,M3_ot_birth_death,1
99,14.5,birth,235,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,238,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,240,erythroid,M3_ot_birth_death,1
99,14.5,birth,256,neural,M3_ot_birth_death,1
99,14.5,birth,260,erythroid,M3_ot_birth_death,1
99,14.5,birth,264,erythroid,M3_ot_birth_death,1
99,14.5,birth,265,erythroid,M3_ot_birth_death,1
99,14.5,birth,273,neural,M3_ot_birth_death,1
99,14.5,birth,277,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,278,erythroid,M3_ot_birth_death,1
99,14.5,birth,292,neural,M3_ot_birth_death,1
99,14.5,birth,296,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,297,neural,M3_ot_birth_death,1
99,14.5,birth,298,neural,M3_ot_birth_death,1
99,14.5,birth,311,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,315,erythroid,M3_ot_birth_death,1
99,14.5,birth,322,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,334,neural,M3_ot_birth_death,1
99,14.5,birth,336,neural,M3_ot_birth_death,1
99,14.5,birth,346,neural,M3_ot_birth_death,1
99,14.5,birth,355,neural,M3_ot_birth_death,1
99,14.5,birth,361,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,392,neural,M3_ot_birth_death,1
99,14.5,birth,405,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,409,neural,M3_ot_birth_death,1
99,14.5,birth,416,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,419,neural,M3_ot_birth_death,1
99,14.5,birth,420,erythroid,M3_ot_birth_death,1
99,14.5,birth,429,neural,M3_ot_birth_death,1
99,14.5,birth,438,neural,M3_ot_birth_death,1
99,14.5,birth,445,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,446,neural,M3_ot_birth_death,1
99,14.5,birth,451,neural,M3_ot_birth_death,1
99,14.5,birth,454,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,456,erythroid,M3_ot_birth_death,1
99,14.5,birth,458,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,461,neural,M3_ot_birth_death,1
99,14.5,birth,470,neural,M3_ot_birth_death,1
99,14.5,birth,490,neural,M3_ot_birth_death,1
99,14.5,birth,492,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,496,neural,M3_ot_birth_death,1
99,14.5,birth,497,erythroid,M3_ot_birth_death,1
99,14.5,birth,502,neural,M3_ot_birth_death,1
99,14.5,birth,524,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,528,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,537,neural,M3_ot_birth_death,1
99,14.5,birth,541,erythroid,M3_ot_birth_death,1
99,14.5,birth,544,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,545,erythroid,M3_ot_birth_death,1
99,14.5,birth,549,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,551,erythroid,M3_ot_birth_death,1
99,14.5,birth,560,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,561,neural,M3_ot_birth_death,1
99,14.5,birth,568,neural,M3_ot_birth_death,1
99,14.5,birth,571,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,572,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,575,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,584,neural,M3_ot_birth_death,1
99,14.5,birth,597,neural,M3_ot_birth_death,1
99,14.5,birth,601,erythroid,M3_ot_birth_death,1
99,14.5,birth,633,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,640,neural,M3_ot_birth_death,1
99,14.5,birth,647,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,650,neural,M3_ot_birth_death,1
99,14.5,birth,652,erythroid,M3_ot_birth_death,1
99,14.5,birth,659,neural,M3_ot_birth_death,1
99,14.5,birth,661,neural,M3_ot_birth_death,1
99,14.5,birth,674,neural,M3_ot_birth_death,1
99,14.5,birth,696,neural,M3_ot_birth_death,1
99,14.5,birth,701,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,707,neural,M3_ot_birth_death,1
99,14.5,birth,708,erythroid,M3_ot_birth_death,1
99,14.5,birth,710,neural,M3_ot_birth_death,1
99,14.5,birth,753,neural,M3_ot_birth_death,1
99,14.5,birth,754,erythroid,M3_ot_birth_death,1
99,14.5,birth,770,neural,M3_ot_birth_death,1
99,14.5,birth,779,erythroid,M3_ot_birth_death,1
99,14.5,birth,794,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,812,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,847,neural,M3_ot_birth_death,1
99,14.5,birth,850,neural,M3_ot_birth_death,1
99,14.5,birth,851,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,852,neural,M3_ot_birth_death,1
99,14.5,birth,867,mesoderm_muscle,M3_ot_birth_death,1
99,14.5,birth,871,erythroid,M3_ot_birth_death,1
99,14.5,birth,876,neural,M3_ot_birth_death,1
