dataset_id,sampling_strategy,model,outcome,outcome_primary,n_clones_total,n_outcome_estimable_clones,raw_effect,raw_p,bootstrap_ci_low,bootstrap_ci_high,covariate_adjusted_effect,adjusted_r2,n_adjusted,within_start_time_bin_effect,clone_size_matched_effect,time_span_matched_effect,permutation_q,support_tier
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,uncertainty_plus_teacher_bias,clone_fate_diversification_index,False,167,167,0.007806973983978115,0.9202394544137411,-0.1329152648572951,0.13146786871531171,-0.06477045274924112,0.08697943434557587,167,0.007806973983978114,0.02553798396569112,0.03879127101088961,0.9504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,uncertainty_plus_teacher_bias,clone_transition_entropy,False,167,167,0.13348028963164354,0.08548816655262005,-0.03977816345736917,0.26275677274467624,0.08884811033367343,0.07690287730169632,167,0.13348028963164354,0.14687288853872063,0.13450247994826997,0.0891089108910891,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,condensation_only,terminal_fate_entropy,True,163,163,-0.04272340411701957,0.5881592238459199,-0.20003847865141294,0.13266420919031585,-0.004563226951912661,0.11150949963867285,163,-0.04272340411701957,-0.06655859525442237,-0.04461074161294843,0.6138613861386139,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,condensation_only,terminal_lineage_entropy,False,163,163,-0.04272340411701957,0.5881592238459199,-0.20003847865141294,0.13266420919031585,-0.004563226951912661,0.11150949963867285,163,-0.04272340411701957,-0.06655859525442237,-0.04461074161294843,0.6138613861386139,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,condensation_only,clone_multilineage_score,False,163,163,-0.08222995309719416,0.29670257776490133,-0.22443957945997994,0.08093542288314479,-0.03181043574319096,0.07676150918243718,163,-0.08222995309719416,-0.04126058124945881,-0.0620932552639866,0.31683168316831684,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,condensation_only,clone_branch_count,False,163,163,-0.08222995309719416,0.29670257776490133,-0.22443957945997994,0.08093542288314479,-0.03181043574319096,0.07676150918243718,163,-0.08222995309719416,-0.04126058124945881,-0.0620932552639866,0.31683168316831684,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,condensation_only,clone_fate_diversification_index,False,163,163,-0.07399392283175826,0.3478804331194948,-0.23588233199003875,0.10073986956997383,-0.08750642995442082,0.09356982870887098,163,-0.07399392283175826,-0.07823798521170676,-0.06579709747594525,0.32673267326732675,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,condensation_only,clone_transition_entropy,False,163,163,0.06572883757015162,0.40449887670658047,-0.0819793743078369,0.2126043483354268,0.09603650147706949,0.18803361332801627,163,0.06572883757015162,0.0507223854840667,0.054861021592156146,0.38613861386138615,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,post_event_divergence_only,terminal_fate_entropy,True,163,163,0.04272340411701957,0.5881592238459199,-0.13266420919031582,0.20003847865141297,0.004563226951912646,0.11150949963867285,163,0.04272340411701957,0.06655859525442237,0.04461074161294843,0.6138613861386139,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,post_event_divergence_only,terminal_lineage_entropy,False,163,163,0.04272340411701957,0.5881592238459199,-0.13266420919031582,0.20003847865141297,0.004563226951912646,0.11150949963867285,163,0.04272340411701957,0.06655859525442237,0.04461074161294843,0.6138613861386139,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,post_event_divergence_only,clone_multilineage_score,False,163,163,0.08222995309719416,0.29670257776490133,-0.08093542288314479,0.22443957945997997,0.03181043574319092,0.07676150918243718,163,0.08222995309719416,0.04126058124945881,0.0620932552639866,0.31683168316831684,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,post_event_divergence_only,clone_branch_count,False,163,163,0.08222995309719416,0.29670257776490133,-0.08093542288314479,0.22443957945997997,0.03181043574319092,0.07676150918243718,163,0.08222995309719416,0.04126058124945881,0.0620932552639866,0.31683168316831684,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,post_event_divergence_only,clone_fate_diversification_index,False,163,163,0.07399392283175826,0.3478804331194948,-0.10073986956997381,0.23588233199003883,0.08750642995442075,0.09356982870887098,163,0.07399392283175826,0.07823798521170676,0.06579709747594525,0.32673267326732675,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,post_event_divergence_only,clone_transition_entropy,False,163,163,-0.06572883757015162,0.40449887670658047,-0.2126043483354268,0.08197937430783693,-0.0960365014770699,0.1880336133280166,163,-0.06572883757015162,-0.0507223854840667,-0.054861021592156146,0.38613861386138615,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,fate_entropy_only,terminal_fate_entropy,True,163,163,0.012830101441594615,0.8708728838105042,-0.1295773887719961,0.16550116243537338,-0.036531788107092976,0.11236690963087759,163,0.012830101441594617,-0.023117549878862744,0.02709455523856945,0.8415841584158416,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,fate_entropy_only,terminal_lineage_entropy,False,163,163,0.012830101441594615,0.8708728838105042,-0.1295773887719961,0.16550116243537338,-0.036531788107092976,0.11236690963087759,163,0.012830101441594617,-0.023117549878862744,0.02709455523856945,0.8415841584158416,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,fate_entropy_only,clone_multilineage_score,False,163,163,-0.15615761938139877,0.046527888812078845,-0.3127230523358646,0.026738738071636858,-0.19171019832175398,0.10009394433662389,163,-0.15615761938139877,-0.11156213653337682,-0.14342127499699983,0.07920792079207921,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,fate_entropy_only,clone_branch_count,False,163,163,-0.15615761938139877,0.046527888812078845,-0.3127230523358646,0.026738738071636858,-0.19171019832175398,0.10009394433662389,163,-0.15615761938139877,-0.11156213653337682,-0.14342127499699983,0.07920792079207921,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,fate_entropy_only,clone_fate_diversification_index,False,163,163,-0.06739337313565408,0.3926776022471625,-0.22103781470949932,0.09143895148844168,-0.12031146451864348,0.09812693958639662,163,-0.06739337313565408,-0.06888422795120584,-0.057764898470213745,0.38613861386138615,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,fate_entropy_only,clone_transition_entropy,False,163,163,0.1588935712406268,0.04277561060193803,0.018498729364891848,0.30323769177795434,0.1400840678014912,0.19495071978394363,163,0.1588935712406268,0.11726654588945996,0.15397190986518114,0.0594059405940594,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,teacher_bias_only,terminal_fate_entropy,True,163,163,-0.008463324813814597,0.9146121852074584,-0.17066002643024228,0.15164712183858955,-0.03137316277907137,0.11211764337791508,163,-0.008463324813814597,-0.028090419017521656,0.00636638259282912,0.8910891089108911,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,teacher_bias_only,terminal_lineage_entropy,False,163,163,-0.008463324813814597,0.9146121852074584,-0.17066002643024228,0.15164712183858955,-0.03137316277907137,0.11211764337791508,163,-0.008463324813814597,-0.028090419017521656,0.00636638259282912,0.8910891089108911,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,teacher_bias_only,clone_multilineage_score,False,163,163,-0.10557656137504097,0.17982642078192923,-0.252789300622358,0.06098300675516118,-0.13452433050337922,0.08754135476933922,163,-0.10557656137504098,-0.06114757427289994,-0.08006789825255901,0.26732673267326734,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,teacher_bias_only,clone_branch_count,False,163,163,-0.10557656137504097,0.17982642078192923,-0.252789300622358,0.06098300675516118,-0.13452433050337922,0.08754135476933922,163,-0.10557656137504098,-0.06114757427289994,-0.08006789825255901,0.26732673267326734,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,max_outcome_quality_feasible_native,teacher_bias_only,clone_fate_diversification_index,False,163,163,-0.05674904349795549,0.471815934774356,-0.22005471616811328,0.0985703482890533,-0.09622911088974542,0.0945297098655693,163,-0.05674904349795549,-0.0507931933744025,-0.040890995309248813,0.5346534653465347,fail
