memory_context,final_fate_belief_delta,diffusion_delta,birth_hazard_delta,death_hazard_delta,branch_probability_shift
erythroid_rich_memory,0.010586178302764893,0.011643583709053154,0.0,-0.0,0.010586178302764893
erythroid_rich_memory,4.2951107025146486e-05,0.0001249180457464883,0.0,-0.0,4.2951107025146486e-05
erythroid_rich_memory,0.0001421213150024414,0.0003490430605508706,0.0,-0.0,0.0001421213150024414
erythroid_rich_memory,0.0023721545934677125,0.003698841729935427,0.0,-0.0,0.0023721545934677125
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,1.8149614334106445e-06,7.161962267292634e-06,0.0,-0.0,1.8149614334106445e-06
erythroid_rich_memory,0.003670978546142578,0.005374883214985814,0.0,-0.0,0.003670978546142578
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0007250815629959107,0.0015436122489859059,0.0,-0.0,0.0007250815629959107
erythroid_rich_memory,4.2915344238281246e-07,1.8920635743786018e-06,0.0,-0.0,4.2915344238281246e-07
erythroid_rich_memory,0.005359840393066406,0.0070183961547711565,0.0,-0.0,0.005359840393066406
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.00031601786613464353,0.0006882265141699843,0.0,-0.0,0.00031601786613464353
erythroid_rich_memory,0.030418726801872253,0.02372529089680351,0.0,-0.0,0.030418726801872253
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0003239929676055908,0.0007692330552384796,0.0,-0.0,0.0003239929676055908
erythroid_rich_memory,0.00022588670253753662,0.0005140981120289277,0.0,-0.0,0.00022588670253753662
erythroid_rich_memory,0.009215310215950012,0.012302331296774115,0.0,-0.0,0.009215310215950012
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.013679274916648864,0.014022162471687022,0.0,-0.0,0.013679274916648864
erythroid_rich_memory,0.00045448243618011474,0.0009915786692338646,0.0,-0.0,0.00045448243618011474
erythroid_rich_memory,2.467632293701172e-06,9.490740178955146e-06,0.0,-0.0,2.467632293701172e-06
erythroid_rich_memory,2.1591782569885254e-05,6.897283346373458e-05,0.0,-0.0,2.1591782569885254e-05
erythroid_rich_memory,2.530217170715332e-05,7.890540125806286e-05,0.0,-0.0,2.530217170715332e-05
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
