model,condition,gene,context,perturbation_label,n_pairs,pair_latent_mse,centroid_latent_mse,effect_cosine,rbf_mmd
gene_context_ridge_residual,PTPN6|stimulated|PTPN6_2,PTPN6,stimulated,PTPN6_2,220,0.2923322319984436,0.014259090647101402,0.49945172667503357,0.09371668100357056
gene_context_ridge_residual,PTPN6|unstimulated|PTPN6_2,PTPN6,unstimulated,PTPN6_2,220,0.08382602035999298,0.004472218453884125,0.6537531018257141,0.04063946008682251
gene_context_ridge_residual,RELA|stimulated|RELA_2,RELA,stimulated,RELA_2,220,0.13253572583198547,0.00615334790199995,0.5662594437599182,0.06282871961593628
gene_context_ridge_residual,RELA|unstimulated|RELA_2,RELA,unstimulated,RELA_2,189,0.3071790337562561,0.013695776462554932,0.4568213224411011,0.06224018335342407
gene_context_ridge_residual,RUNX2|stimulated|RUNX2_2,RUNX2,stimulated,RUNX2_2,220,0.2025478184223175,0.016543924808502197,0.4106315076351166,0.1290397047996521
gene_context_ridge_residual,RUNX2|unstimulated|RUNX2_2,RUNX2,unstimulated,RUNX2_2,220,0.18925818800926208,0.012118231505155563,0.6998840570449829,0.11725807189941406
gene_context_ridge_residual,ZAP70|stimulated|ZAP70_2,ZAP70,stimulated,ZAP70_2,220,0.20735061168670654,0.014151365496218204,0.5070894360542297,0.1075136661529541
gene_context_ridge_residual,ZAP70|unstimulated|ZAP70_2,ZAP70,unstimulated,ZAP70_2,220,0.23455020785331726,0.008465025573968887,0.6892487406730652,0.07121318578720093
gene_context_mlp_residual,DOK2|stimulated|DOK2_2,DOK2,stimulated,DOK2_2,220,0.29385414719581604,0.007499278523027897,0.6782695651054382,0.02048593759536743
gene_context_mlp_residual,DOK2|unstimulated|DOK2_2,DOK2,unstimulated,DOK2_2,220,0.2358255535364151,0.007296422496438026,0.5894044041633606,0.022348642349243164
gene_context_mlp_residual,EGR1|stimulated|EGR1_2,EGR1,stimulated,EGR1_2,220,0.23603054881095886,0.006018294952809811,0.6686370968818665,0.02636057138442993
gene_context_mlp_residual,EGR1|unstimulated|EGR1_2,EGR1,unstimulated,EGR1_2,220,0.28423675894737244,0.010479183867573738,0.28540506958961487,0.02988535165786743
gene_context_mlp_residual,EGR2|stimulated|EGR2_2,EGR2,stimulated,EGR2_2,220,0.24717995524406433,0.008113395422697067,0.5181261301040649,0.03147941827774048
gene_context_mlp_residual,EGR2|unstimulated|EGR2_2,EGR2,unstimulated,EGR2_2,220,0.23600715398788452,0.0074905529618263245,0.3716542720794678,0.024351656436920166
gene_context_mlp_residual,EGR3|stimulated|EGR3_2,EGR3,stimulated,EGR3_2,220,0.3274138569831848,0.012522260658442974,0.22406606376171112,0.03678297996520996
gene_context_mlp_residual,EGR3|unstimulated|EGR3_2,EGR3,unstimulated,EGR3_2,220,0.2973130941390991,0.012546153739094734,0.2641926109790802,0.03083956241607666
gene_context_mlp_residual,EGR4|stimulated|EGR4_2,EGR4,stimulated,EGR4_2,220,0.34664565324783325,0.009573036804795265,0.43331247568130493,0.029239416122436523
gene_context_mlp_residual,EGR4|unstimulated|EGR4_2,EGR4,unstimulated,EGR4_2,220,0.2013571560382843,0.011072174645960331,0.3169603645801544,0.035887718200683594
gene_context_mlp_residual,FOS|stimulated|FOS_2,FOS,stimulated,FOS_2,220,0.313222199678421,0.006731496658176184,0.6653002500534058,0.026563704013824463
gene_context_mlp_residual,FOS|unstimulated|FOS_2,FOS,unstimulated,FOS_2,220,0.20188403129577637,0.010567154735326767,0.5325144529342651,0.030225932598114014
gene_context_mlp_residual,JUND|stimulated|JUND_2,JUND,stimulated,JUND_2,220,0.2177182286977768,0.01017063856124878,0.5626218318939209,0.03259795904159546
gene_context_mlp_residual,JUND|unstimulated|JUND_2,JUND,unstimulated,JUND_2,220,0.17349034547805786,0.005825561471283436,0.6422534584999084,0.023485183715820312
gene_context_mlp_residual,JUN|stimulated|JUN_2,JUN,stimulated,JUN_2,212,0.5701603889465332,0.009994732216000557,0.6062415242195129,0.031146764755249023
